fips,year,n_plans,bid_mean_unweighted,w_sum,wx_sum,bid_mean_weighted,hhi,market_type
19079,2018,146,807.2722602739726,357.0,236670.11,662.9414845938375,0.1973102966676866,middle
19081,2018,141,815.5152482269503,52.0,40859.38,785.7573076923077,0.5599112426035503,uncompetitive
19083,2018,147,805.8633333333333,377.0,243426.57,645.6938196286472,0.224268094477552,middle
19085,2018,144,814.0118055555555,315.0,207893.04,659.9779047619048,0.5316099773242631,uncompetitive
19087,2018,146,807.2823972602739,363.0,241509.41,665.3151790633609,0.213517595185514,middle
19089,2018,140,810.8620714285714,0.0,0.0,,,middle
19091,2018,143,812.3045454545455,101.0,81211.07,804.07,0.4784825017155181,uncompetitive
19093,2018,145,810.6019310344827,128.0,86033.28,672.135,0.375,uncompetitive
19095,2018,148,804.4705405405406,575.5,371856.235,646.1446307558645,0.2525401136763744,uncompetitive
19097,2018,148,806.7592567567567,621.25,456510.6725,734.8260321931589,0.1849548563666227,middle
19099,2018,152,802.0100657894736,1554.0,1038931.8799999999,668.5533333333333,0.1828593623960419,middle
19101,2018,147,807.9444897959183,554.0,354196.18,639.3432851985559,0.3994969307562981,uncompetitive
19103,2018,157,800.1173885350318,3353.0,2243752.92,669.177727408291,0.1622962250132509,middle
19105,2018,151,803.7503973509934,921.0,607070.87,659.1431813246471,0.1523646638905413,middle
19107,2018,145,809.3231034482759,396.0,259201.13,654.548308080808,0.2289020070838252,middle
19109,2018,140,816.2439285714286,64.0,53424.0,834.75,1.0,uncompetitive
19111,2018,148,808.055472972973,492.0,406280.78,825.773943089431,0.6534139731641219,uncompetitive
19113,2018,172,792.448023255814,11821.0,7727044.640000001,653.6709787666018,0.1551187713984254,middle
19115,2018,147,809.8436734693878,350.0,239895.90000000002,685.4168571428572,0.2452897959183673,uncompetitive
19117,2018,145,810.4015172413793,330.0,214899.59,651.2108787878788,0.2914600550964187,uncompetitive
19119,2018,140,812.5585,141.0,95246.58,675.5076595744681,0.3360494944922287,uncompetitive
19121,2018,147,808.8125170068028,665.0,443646.02999999997,667.1368872180451,0.2141963932387359,middle
19123,2018,147,807.7214965986394,707.0,470133.99,664.9702828854314,0.2461843476729972,uncompetitive
19125,2018,145,808.8917931034482,929.0,619056.9299999999,666.3691388589881,0.2067398883714678,middle
19127,2018,151,801.8409271523178,1602.0,1010761.2799999999,630.9371285892634,0.1391877506425332,competitive
19129,2018,145,811.8050344827586,411.0,270379.39,657.857396593674,0.3444864759266166,uncompetitive
19131,2018,138,814.5205072463768,33.0,19971.600000000002,605.2,1.0,uncompetitive
19133,2018,142,809.297323943662,451.8888888888889,297256.9211111111,657.8097590361446,0.4178008623865588,uncompetitive
19135,2018,144,811.0320833333333,339.1666666666667,247362.57499999998,729.3245454545454,0.2902780003204614,uncompetitive
19137,2018,139,813.5046043165468,259.0,165808.58,640.1875675675675,0.5704894083272462,uncompetitive
19139,2018,152,801.6782236842105,1934.0,1373798.67,710.3405739400206,0.176771408924712,middle
19141,2018,138,813.6078260869566,163.0,110079.87,675.3366257668712,0.3816101471639881,uncompetitive
19143,2018,138,813.7718840579711,59.0,40762.8,690.8949152542374,0.6380350474001724,uncompetitive
19145,2018,140,815.2555714285714,311.0,209812.7,674.6389067524116,0.537494442778714,uncompetitive
19147,2018,138,814.4368115942029,26.0,21703.5,834.75,1.0,uncompetitive
19149,2018,140,811.2440714285714,714.0,462123.74,647.2321288515406,0.4262068965517241,uncompetitive
19151,2018,141,813.9916312056738,47.0,37626.45,800.5627659574468,0.5382526029877773,uncompetitive
19153,2018,198,773.4021212121212,19365.909090909092,13089728.960909091,675.9160594765872,0.1172581338560561,competitive
19155,2018,162,798.5388271604938,4637.0,3069369.0500000003,661.9299223635973,0.2860524687868275,uncompetitive
19157,2018,148,806.0926351351352,541.0,362563.49,670.17280961183,0.2284364205397685,middle
19159,2018,140,814.2040714285715,60.75,41750.2325,687.2466255144033,1.0,uncompetitive
19161,2018,140,816.1505000000001,66.0,52415.5,794.1742424242424,0.6326905417814509,uncompetitive
19163,2018,169,794.2665680473372,8777.0,5831600.18,664.4183866924917,0.1266505701529741,competitive
19165,2018,139,813.539928057554,229.0,148232.76,647.3046288209607,0.7004633778913446,uncompetitive
19167,2018,142,809.1320422535211,318.0,215200.89,676.7323584905661,0.5278865551204461,uncompetitive
19169,2018,153,802.5732679738562,1955.0,1257410.51,643.1767314578005,0.1277723196473073,competitive
19171,2018,152,801.5653947368421,773.0,527726.44,682.6991461836998,0.190251853884916,middle
19173,2018,137,816.2218248175183,0.0,0.0,,,middle
19175,2018,144,812.9865972222223,256.0,175885.69,687.0534765625,0.5179675135360267,uncompetitive
19177,2018,144,813.1256944444444,230.0,150353.47,653.7107391304348,0.336219281663516,uncompetitive
19179,2018,148,808.4082432432432,1755.0,1314881.6099999999,749.2202905982905,0.2870596829571188,uncompetitive
19181,2018,154,801.2375974025974,2106.0,1413970.15,671.4008309591643,0.1633590636439639,middle
19183,2018,147,809.8008163265306,633.0,408705.56999999995,645.6644075829383,0.2429440289102021,uncompetitive
19185,2018,144,811.0320833333333,224.0,146478.44999999998,653.9216517857142,0.2969148596938775,uncompetitive
19187,2018,152,802.6073026315789,1016.0,692058.87,681.1603051181103,0.1960540796081592,middle
19189,2018,139,815.803165467626,85.0,60624.0,713.2235294117647,0.5017301038062284,uncompetitive
19191,2018,150,806.4905333333334,632.0,466579.92,738.2593670886075,0.3274869927159209,uncompetitive
19193,2018,150,803.0604666666667,4435.0,2847423.6799999997,642.0346516347237,0.28005233697854,uncompetitive
19195,2018,139,813.3692086330935,118.0,84891.71,719.4212711864408,0.3227520827348463,uncompetitive
19197,2018,141,812.1876595744682,132.22222222222223,90215.79555555555,682.3043361344537,0.5688819069735673,uncompetitive
20001,2018,145,813.413448275862,221.0,165117.27000000002,747.1369683257919,0.3187755102040816,uncompetitive
20003,2018,142,815.2965492957746,100.0,74983.31000000001,749.8331000000002,0.3886,uncompetitive
20005,2018,149,811.4647651006711,235.4,175591.902,745.9299150382328,0.5702865027189351,uncompetitive
20007,2018,139,815.9351798561152,11.0,9623.130000000001,874.83,1.0,uncompetitive
20009,2018,145,813.1406206896552,73.0,60467.020000000004,828.3153424657535,0.3218239819853631,uncompetitive
20011,2018,152,808.3844078947368,431.0,299733.8,695.4380510440835,0.5802240513347796,uncompetitive
20013,2018,144,812.3723611111111,47.44444444444444,38213.87333333334,805.444637002342,0.5689795918367347,uncompetitive
20015,2018,165,801.4944242424242,2201.0,1484190.23,674.3254111767378,0.2241459780063624,middle
20017,2018,144,815.1098611111112,0.0,0.0,,,middle
20019,2018,144,816.1711805555556,23.666666666666664,20443.79,863.8221126760565,1.0,uncompetitive
20021,2018,148,811.0531081081081,565.0,393564.57,696.5744601769911,0.4362095700524708,uncompetitive
20023,2018,141,815.5191489361702,25.0,19916.75,796.67,1.0,uncompetitive
20025,2018,139,816.6364028776978,0.0,0.0,,,middle
20027,2018,142,816.5108450704225,76.0,64298.600000000006,846.0342105263159,0.5346260387811634,uncompetitive
20029,2018,140,817.1092142857142,52.0,43952.05,845.2317307692308,0.5026769779892921,uncompetitive
20031,2018,142,812.4857042253522,46.0,39742.85,863.975,0.5,uncompetitive
20033,2018,137,817.078394160584,0.0,0.0,,,middle
20035,2018,152,806.8390131578948,402.0,310538.39,772.4835572139303,0.2439914853592732,uncompetitive
20037,2018,155,804.0212903225806,632.0,450138.4,712.2443037974684,0.3445611680820381,uncompetitive
20039,2018,141,815.3155319148937,32.0,25493.440000000002,796.6700000000001,1.0,uncompetitive
20041,2018,140,813.7927142857143,55.0,41306.55,751.0281818181819,0.2575206611570247,uncompetitive
20043,2018,141,816.0134751773049,28.0,20117.16,718.47,1.0,uncompetitive
20045,2018,174,790.7114367816092,2494.0,1808171.3800000001,725.0085725741781,0.1929793930340129,middle
20047,2018,141,814.6229787234042,0.0,0.0,,,middle
20049,2018,143,813.7176923076923,29.0,25001.0,862.1034482758621,0.5148632580261593,uncompetitive
20051,2018,141,814.7427659574467,105.0,86000.75,819.0547619047619,0.5103854875283447,uncompetitive
20053,2018,139,815.5480575539568,21.0,18371.43,874.83,1.0,uncompetitive
20055,2018,141,813.6520567375886,114.0,94493.53,828.8906140350878,0.3796552785472453,uncompetitive
20057,2018,144,812.5763194444445,93.0,80373.1,864.2268817204301,0.3881373569198751,uncompetitive
20059,2018,147,812.4351020408163,555.375,420910.75875000004,757.8856785955436,0.2600359537197231,uncompetitive
20061,2018,146,812.6737671232877,236.0,191820.22,812.7975423728814,0.3742099971272623,uncompetitive
20063,2018,138,817.3395652173913,13.0,11090.56,853.12,1.0,uncompetitive
20065,2018,140,817.0907857142857,27.0,22413.29,830.1218518518518,0.5171467764060357,uncompetitive
20067,2018,137,817.078394160584,27.0,23141.43,857.09,1.0,uncompetitive
20069,2018,138,817.3395652173913,11.857142857142858,10372.984285714287,874.83,,middle
20071,2018,137,817.078394160584,0.0,0.0,,,middle
20073,2018,143,815.7625174825174,81.0,65517.92,808.8632098765432,0.3522448979591837,uncompetitive
20075,2018,137,817.078394160584,0.0,0.0,,,middle
20077,2018,141,816.370780141844,17.0,14872.11,874.83,1.0,uncompetitive
20079,2018,162,803.8940740740741,1355.0,905656.23,668.3809815498155,0.290855428697973,uncompetitive
20081,2018,137,817.078394160584,0.0,0.0,,,middle
20083,2018,138,815.7576811594203,0.0,0.0,,,middle
20085,2018,148,809.967027027027,486.0,375188.04,771.9918518518518,0.3660095852596995,uncompetitive
20087,2018,153,808.375751633987,636.0,468451.95,736.5596698113208,0.1535787745737906,middle
20089,2018,142,816.0166901408451,25.0,21328.0,853.12,1.0,uncompetitive
20091,2018,241,760.8682157676349,28382.222222222223,19687231.79888889,693.6465948559348,0.1598563574598908,middle
20093,2018,138,817.3395652173913,0.0,0.0,,,middle
20095,2018,144,811.9335416666667,12.0,7715.76,642.98,1.0,uncompetitive
20097,2018,139,814.4689208633093,0.0,0.0,,,middle
20099,2018,146,811.6721917808219,492.2857142857143,348876.8985714286,708.6878380731283,0.3775355396977018,uncompetitive
20101,2018,140,817.0907857142857,0.0,0.0,,,middle
20103,2018,168,797.7508333333334,2359.0,1678377.61,711.4784272997033,0.2177579358839838,middle
20105,2018,137,817.078394160584,0.0,0.0,,,middle
20107,2018,145,811.4159310344827,638.0,454592.46,712.5273667711599,0.4821051286838769,uncompetitive
20109,2018,142,816.0969718309859,16.0,12746.720000000001,796.6700000000001,1.0,uncompetitive
20111,2018,142,812.8911971830986,391.0,278030.65,711.0758312020461,0.3030219516103188,uncompetitive
20113,2018,148,812.6405405405405,435.0,349783.24,804.0994022988506,0.1765781477077553,middle
20115,2018,142,813.2317605633804,36.0,25408.440000000002,705.7900000000001,0.5555555555555556,uncompetitive
20117,2018,140,816.8773571428571,49.0,40038.44,817.1110204081633,0.3644314868804664,uncompetitive
20119,2018,138,817.3395652173913,0.0,0.0,,,middle
20121,2018,158,803.2157594936708,1451.5,1028559.89,708.6185945573545,0.2315007716049382,middle
20123,2018,140,817.9715,30.0,25593.6,853.12,1.0,uncompetitive
20125,2018,148,804.7489189189189,708.0,495231.37,699.479336158192,0.4583652526413227,uncompetitive
20127,2018,139,816.1393525179856,12.0,7715.76,642.98,1.0,uncompetitive
20129,2018,138,817.3395652173913,0.0,0.0,,,middle
20131,2018,144,811.4478472222222,29.0,23859.59,822.7444827586207,0.5053507728894173,uncompetitive
20133,2018,148,809.5375,138.0,113717.23000000001,824.0378985507247,0.3567527830287754,uncompetitive
20135,2018,138,817.3395652173913,0.0,0.0,,,middle
20137,2018,141,814.887304964539,26.0,22181.12,853.12,1.0,uncompetitive
20139,2018,147,809.6864625850341,382.0,267870.0,701.2303664921466,0.3820893067624242,uncompetitive
20141,2018,139,816.0409352517986,0.0,0.0,,,middle
20143,2018,136,816.6537500000001,15.0,12471.15,831.41,1.0,uncompetitive
20145,2018,139,816.3908633093525,16.0,13997.28,874.83,1.0,uncompetitive
20147,2018,140,817.0907857142857,25.0,20537.7,821.508,0.5072,uncompetitive
20149,2018,143,811.9035664335664,333.0,247650.36,743.6947747747747,0.2412329771227961,uncompetitive
20151,2018,138,816.3720289855072,15.0,13122.45,874.83,1.0,uncompetitive
20153,2018,141,816.7123404255319,15.0,11950.050000000001,796.6700000000001,1.0,uncompetitive
20155,2018,149,806.4052348993289,877.75,692330.035,788.7553802335517,0.3233469696888884,uncompetitive
20157,2018,142,817.717323943662,24.0,19120.08,796.6700000000001,1.0,uncompetitive
20159,2018,140,815.0011428571429,39.0,30640.620000000003,785.6569230769231,0.5266272189349113,uncompetitive
20161,2018,149,811.1279194630872,358.0,294903.9,823.7539106145252,0.2876470771823601,uncompetitive
20163,2018,140,816.7780714285714,19.0,15136.730000000001,796.6700000000001,1.0,uncompetitive
20165,2018,138,817.3395652173913,0.0,0.0,,,middle
20167,2018,139,816.7010791366906,11.0,9623.130000000001,874.83,,middle
20169,2018,143,814.8311888111888,856.0,704451.31,822.9571378504673,0.2624956328063586,uncompetitive
20171,2018,140,817.0907857142857,16.0,12746.720000000001,796.6700000000001,1.0,uncompetitive
20173,2018,221,769.1090497737557,19693.0,13233426.56,671.9863179810085,0.2486963463351402,uncompetitive
20175,2018,140,812.5575,28.0,24017.620000000003,857.772142857143,1.0,uncompetitive
20177,2018,171,789.9661988304093,5353.0,3910095.75,730.4494208854848,0.1811256345898686,middle
20179,2018,139,816.831582733813,11.0,8763.37,796.6700000000001,,middle
20181,2018,138,815.9061594202899,12.0,10497.960000000001,874.83,1.0,uncompetitive
20183,2018,140,817.9715,30.0,25593.6,853.12,1.0,uncompetitive
20185,2018,138,817.1230434782608,13.0,11372.79,874.83,1.0,uncompetitive
20187,2018,137,817.078394160584,0.0,0.0,,,middle
20189,2018,138,817.3395652173913,12.0,10237.44,853.12,1.0,uncompetitive
20191,2018,156,807.196217948718,659.0,455973.17,691.9167981790591,0.5352502181767105,uncompetitive
20193,2018,141,815.683829787234,37.0,29476.79,796.6700000000001,1.0,uncompetitive
20195,2018,139,816.29654676259,0.0,0.0,,,middle
20197,2018,142,815.3082394366197,149.0,109411.63,734.3062416107383,0.4103129594622978,uncompetitive
20199,2018,137,817.078394160584,0.0,0.0,,,middle
20201,2018,143,816.1295804195804,33.0,27023.96,818.9078787878788,0.5224977043158862,uncompetitive
20203,2018,138,817.3395652173913,0.0,0.0,,,middle
20205,2018,145,811.950551724138,66.0,53908.94,816.8021212121213,0.6175390266299358,uncompetitive
20207,2018,140,817.9715,15.0,12796.8,853.12,1.0,uncompetitive
20209,2018,181,790.0176795580111,9910.0,6723414.41,678.4474682139254,0.1311400276234606,competitive
21001,2018,157,807.0329299363058,920.0,728978.95,792.3684239130434,0.187445652173913,middle
21003,2018,155,807.860129032258,1146.0,868864.33,758.1713176265271,0.1247864185009548,competitive
21005,2018,157,804.3310191082803,1769.0,1392422.4,787.1240248728094,0.2515864418274464,uncompetitive
21007,2018,146,813.4209589041096,371.0,294303.5,793.2708894878706,0.2093827160493827,middle
21009,2018,150,810.0264666666667,2471.0,1945940.47,787.5113193039256,0.170008848903861,middle
21011,2018,154,806.9263636363637,1016.8333333333333,762632.905,750.0077741353878,0.1319462389544813,competitive
21013,2018,144,815.8924305555555,1377.0,1072052.45,778.5420842411038,0.2408058734400454,uncompetitive
21015,2018,196,787.4917346938776,8258.0,5816819.53,704.3859929765076,0.1418677007745074,competitive
21017,2018,163,799.2825766871166,1651.3333333333333,1210131.2733333334,732.8207145740816,0.142238994646044,competitive
21019,2018,163,800.631226993865,3269.0,2558339.19,782.6060538390946,0.1607208478171381,middle
21021,2018,157,804.8189171974522,2007.0,1556359.5699999998,775.4656552067762,0.1912377431356967,middle
21023,2018,153,806.0630718954249,575.0,449139.16000000003,781.1115826086957,0.1763901701323251,middle
21025,2018,149,812.6477852348994,899.0,695037.55,773.1229699666296,0.2344853299245191,uncompetitive
21027,2018,153,808.8088888888889,928.0,728624.07,785.1552478448275,0.1725338557275753,middle
21029,2018,174,794.5087931034483,5392.0,4089953.9,758.5226075667656,0.1007548962524984,competitive
21031,2018,158,803.4524050632912,870.0,670862.4299999999,771.1062413793103,0.2300462412471925,middle
21033,2018,152,806.7643421052632,731.0,587389.51,803.5424213406293,0.2524491869728517,uncompetitive
21035,2018,155,810.6936129032258,2232.0,1806294.37,809.2716711469535,0.1676663005357074,middle
21037,2018,186,792.8683333333333,6805.571428571428,4831956.177142858,710.0000680115032,0.1172620320151228,competitive
21039,2018,145,815.5228275862069,302.0,244895.40999999997,810.911953642384,0.1692031051269681,middle
21041,2018,164,799.697743902439,717.2727272727273,540029.6763636364,752.8930849176173,0.117975260079706,competitive
21043,2018,158,803.189746835443,1880.0,1470831.64,782.3572553191489,0.1385779764599366,competitive
21045,2018,152,810.3048026315789,821.0,648062.03,789.3569183922046,0.1851296879566673,middle
21047,2018,154,801.4456493506494,2389.0,1924700.1900000002,805.6509794893261,0.2059991018553188,middle
21049,2018,164,800.8451829268292,2936.25,2147468.23,731.3642332907621,0.1356558988969245,competitive
21051,2018,158,805.8839240506329,1510.0,1171298.97,775.6946821192053,0.148721547300557,middle
21053,2018,148,811.6981756756757,469.0,372384.52999999997,793.9968656716417,0.1890198717045294,middle
21055,2018,153,804.8367320261439,425.0,338334.74,796.0817411764706,0.1743214544096711,middle
21057,2018,153,810.5186928104575,384.0,305336.33,795.1466927083334,0.1660834418402778,middle
21059,2018,162,797.9153086419753,5964.0,4548190.64,762.6074178403755,0.1322442395438212,competitive
21061,2018,155,808.3327741935484,852.0,652234.25,765.5331572769953,0.1180183605545636,competitive
21063,2018,145,814.6934482758621,631.0,492625.81,780.7065134706814,0.1780593132154006,middle
21065,2018,150,807.2027333333334,917.0,703420.5,767.0888767720829,0.1899739442423435,middle
21067,2018,211,774.0132701421801,16943.0,12516025.040000001,738.7136304078381,0.135688771579593,competitive
21069,2018,148,811.8856756756757,929.0,733016.37,789.038073196986,0.2239186782551466,middle
21071,2018,161,805.1710559006211,2540.0,1968888.8,775.1530708661418,0.1919076787556163,middle
21073,2018,170,794.9281764705883,5576.9,4501004.005,807.0799198479442,0.4166745607678828,uncompetitive
21075,2018,149,812.5774496644295,387.3333333333333,313778.73666666663,810.1000086058519,0.2287799909461294,middle
21077,2018,165,799.3147878787879,396.0,286206.75,722.7443181818181,0.1252423222120191,competitive
21079,2018,155,805.9267096774194,1002.0,770938.5700000001,769.3997704590819,0.2316071688587805,middle
21081,2018,173,794.8876300578034,2084.0,1454805.8599999999,698.0834261036467,0.1957649176064043,middle
21083,2018,155,806.9784516129032,2661.0,2155422.84,810.004825253664,0.1335316408698812,competitive
21085,2018,149,811.4242281879195,1195.0,945283.17,791.0319414225942,0.2037464330106265,middle
21087,2018,152,811.4833552631579,679.0,530719.95,781.6199558173785,0.2133636917781204,middle
21089,2018,161,804.126149068323,2308.0,1821654.29,789.2782885615252,0.1773294756539682,middle
21091,2018,145,813.5084137931035,332.0,261996.50999999998,789.1461144578312,0.2473871389171142,uncompetitive
21093,2018,173,797.7921387283237,4285.0,3252080.36,758.9452415402567,0.1014945898217575,competitive
21095,2018,158,808.4940506329114,1667.0,1293292.76,775.8204919016197,0.1902173854371297,middle
21097,2018,156,802.7709615384616,1164.0,878380.48,754.6224054982818,0.2443589595075706,uncompetitive
21099,2018,156,807.9998076923077,963.0,728817.96,756.8203115264797,0.160157391502196,middle
21101,2018,159,802.7284276729561,3370.727272727273,2538173.728181818,753.004773989967,0.1254093701777055,competitive
21103,2018,154,806.9665584415585,1366.4,1071206.612,783.9626844262294,0.1583485784811456,middle
21105,2018,151,810.6302649006623,287.0,234540.40999999997,817.2139721254355,0.1897437142614333,middle
21107,2018,158,801.7963291139241,2533.0,1959171.92,773.4591077773391,0.1662871260046424,middle
21109,2018,152,808.7153947368421,734.0,565612.7,770.5895095367847,0.1992998685861503,middle
21111,2018,247,755.8871255060728,51649.0,38063971.52,736.974026989874,0.0813391307569914,competitive
21113,2018,173,794.8685549132948,3229.0,2363935.56,732.0952493031898,0.162869367226982,middle
21115,2018,153,809.9538562091503,1554.0,1211496.35,779.5986808236809,0.1852360229481164,middle
21117,2018,201,781.0995024875622,11187.0,7854275.65,702.0895369625458,0.1291282855126646,competitive
21119,2018,153,809.6450980392157,1158.0,902821.69,779.6387651122625,0.2002290889240874,middle
21121,2018,157,803.5187261146497,1656.0,1279332.1,772.5435386473431,0.2217372342411724,middle
21123,2018,155,805.3623225806451,767.0,597050.84,778.4235202086049,0.1737906232182799,middle
21125,2018,157,807.0653503184714,3228.0,2529710.77,783.6774380421314,0.2236477522422299,middle
21127,2018,154,806.1711038961039,840.0,652429.01,776.7012023809524,0.2106699105553947,middle
21129,2018,151,807.505298013245,386.0,304518.7,788.908549222798,0.2467717254154474,uncompetitive
21131,2018,155,806.2236129032258,869.0,666226.76,766.6591024165708,0.2023926023722093,middle
21133,2018,153,809.8113725490196,1566.0,1211624.01,773.7062643678161,0.1951250144758754,middle
21135,2018,147,810.245850340136,658.0,513779.35,780.8196808510638,0.2246237562476326,middle
21137,2018,153,806.1316339869281,1651.0,1251318.67,757.9156087219866,0.2210217132659131,middle
21139,2018,156,806.4544871794872,523.0,404439.41000000003,773.3067112810708,0.138877413363848,competitive
21141,2018,156,807.1563461538461,1348.0,1052354.43,780.6783605341246,0.1708289674118817,middle
21143,2018,149,809.4792617449665,573.0,455574.25999999995,795.0685165794065,0.248424598497239,uncompetitive
21145,2018,163,799.5457055214724,4075.0,3165432.72,776.7933055214725,0.1294300575859084,competitive
21147,2018,146,811.4278082191781,849.0,655045.6699999999,771.5496702002355,0.2176120732351925,middle
21149,2018,148,809.2845945945945,689.0,519002.42,753.2691146589259,0.1988583461682373,middle
21151,2018,184,788.6878260869565,6171.466666666666,4616690.175666667,748.0701792658688,0.1381630775627703,competitive
21153,2018,151,809.9157615894039,954.0,741111.61,776.8465513626834,0.1858422442853438,middle
21155,2018,147,813.2217687074831,895.0,713985.38,797.7490279329609,0.1825498579944446,middle
21157,2018,158,806.3438607594937,2063.5,1647590.7349999999,798.4447467894354,0.145174773624553,competitive
21159,2018,157,809.0274522292993,620.0,486928.57999999996,785.3686774193548,0.2075463558392045,middle
21161,2018,151,809.1460927152318,1121.0,860384.28,767.5149687778769,0.2050140016122345,middle
21163,2018,164,802.277256097561,1222.5555555555557,927845.891111111,758.9396546396437,0.1177009767092411,competitive
21165,2018,152,808.7596052631579,576.0,443475.85,769.9233506944444,0.2369610821759259,uncompetitive
21167,2018,154,807.1304545454545,1514.0,1163250.25,768.3290951122854,0.2346657964676668,uncompetitive
21169,2018,151,809.5066887417219,765.0,584261.99,763.7411633986928,0.2242129095646973,middle
21171,2018,156,808.181858974359,584.0,463090.7,792.9635273972603,0.154555263651717,middle
21173,2018,161,801.0152795031056,2092.4,1536311.2619999999,734.2340193079716,0.1449708247961407,competitive
21175,2018,155,807.6928387096774,1039.0,819483.83,788.7236092396535,0.191217215783667,middle
21177,2018,150,807.7025333333333,1629.0,1250896.4,767.8922038060159,0.1890417731712767,middle
21179,2018,170,797.3576470588234,2565.2,1960851.736,764.4050116949946,0.1013721470581562,competitive
21181,2018,149,808.6859060402685,395.0,305757.74,774.0702278481012,0.2344431982054158,uncompetitive
21183,2018,152,805.8378947368421,1417.2,1082607.548,763.9059751622918,0.215298588249101,middle
21185,2018,169,799.9014792899409,2962.5,2310580.76,779.9428725738396,0.1263287561045676,competitive
21187,2018,160,801.8909375000001,830.0,639140.22,770.0484578313253,0.183264978136773,middle
21189,2018,154,806.8152597402598,237.0,185658.94,783.3710548523206,0.2553449761140262,uncompetitive
21191,2018,170,797.8851764705882,1214.142857142857,861386.1242857142,709.4602741499,0.1805479838994421,middle
21193,2018,153,807.5485620915032,1764.0,1366198.3399999999,774.4888548752833,0.2017459289082224,middle
21195,2018,163,805.0425766871166,4063.0,3161563.41,778.1352227418164,0.2080225011326348,middle
21197,2018,153,808.2558823529412,918.0,701252.28,763.8913725490196,0.2164677766580887,middle
21199,2018,160,801.6238125,4561.0,3570306.47,782.7902806402105,0.212302755971202,middle
21201,2018,147,810.3484353741496,122.0,96609.76000000001,791.8832786885247,0.3044880408492341,uncompetitive
21203,2018,154,805.381883116883,919.0,708425.26,770.8653536452666,0.2066410833557315,middle
21205,2018,149,810.7573154362416,1665.0,1327622.09,797.3706246246247,0.2220800697148388,middle
21207,2018,146,811.551301369863,1040.0,820357.0700000001,788.804875,0.2091881595064792,middle
21209,2018,166,800.0474096385542,3102.0,2305483.82,743.2249580915537,0.1353300069296612,competitive
21211,2018,161,801.1508695652174,2597.0,2086734.25,803.5172314208702,0.1848611197808436,middle
21213,2018,158,806.818670886076,913.0,697861.83,764.3612595837897,0.1365081954823176,competitive
21215,2018,155,805.3857419354838,1015.0,806284.32,794.3687881773399,0.1455808197238467,competitive
21217,2018,147,813.8399999999999,1329.0,1048537.3,788.9671181339353,0.2247683073827411,middle
21219,2018,149,809.5890604026846,401.0,317685.07,792.2320947630923,0.2650791972686737,uncompetitive
21221,2018,148,808.9112837837838,926.0,737978.14,796.9526349892009,0.2135103489776973,middle
21223,2018,157,804.9242038216561,548.0,431034.56,786.5594160583942,0.1497482551014971,middle
21225,2018,158,803.7610126582279,700.0,562652.77,803.7896714285714,0.1726897959183673,middle
21227,2018,160,800.359875,5837.0,4585328.78,785.5625800925134,0.1337695005915516,competitive
21229,2018,149,810.1475167785235,605.0,474985.68,785.1002975206611,0.2365166313776381,uncompetitive
21231,2018,152,807.442302631579,1268.0,982541.27,774.8748186119874,0.2560006567883052,uncompetitive
21233,2018,153,807.7475816993465,857.0,651936.16,760.7189731621937,0.1354934107065296,competitive
21235,2018,155,809.3995483870967,1920.0,1502715.24,782.6641875,0.1652361956333839,middle
21237,2018,151,808.3473509933775,517.0,406126.36,785.5442166344294,0.2386592789078488,uncompetitive
21239,2018,165,800.632909090909,2241.1111111111113,1668027.4466666668,744.2859206742687,0.1733854738791801,middle
22001,2018,163,792.9526380368098,1897.0,1234532.13,650.7813020558776,0.1347980149541917,competitive
22003,2018,155,802.045935483871,561.0,425521.85,758.5059714795009,0.1927262559536859,middle
22005,2018,176,778.9792045454545,9471.0,5579566.48,589.1211572167671,0.2922337042744924,uncompetitive
22007,2018,163,792.8536809815951,1564.857142857143,907396.9157142858,579.8592669344532,0.3070716858359366,uncompetitive
22009,2018,155,799.8601290322581,1334.0,1023120.9099999999,766.9572038980509,0.1716237083856872,middle
22011,2018,161,797.7390062111801,889.0,680927.0399999999,765.9471766029245,0.1403938741095446,competitive
22013,2018,157,803.2143949044586,624.0,474986.65,761.1965544871795,0.1698160064458449,middle
22015,2018,170,791.2832941176471,4607.0,3316038.75,719.7826676796179,0.2835675498572425,uncompetitive
22017,2018,190,776.8637894736842,13194.0,9593045.96,727.0763953312112,0.2358005741129042,uncompetitive
22019,2018,183,777.5255737704917,6942.0,4786351.72,689.4773437049842,0.2717770345740785,uncompetitive
22021,2018,151,806.211059602649,511.0,360298.87,705.0858512720157,0.2216328828397562,middle
22023,2018,153,801.4196732026144,184.0,127366.53000000001,692.2094021739131,0.3087783553875236,uncompetitive
22025,2018,154,802.0288311688312,426.0,299778.99,703.7065492957746,0.1709206727060327,middle
22027,2018,153,804.5424836601308,630.5090909090909,485542.0030909091,770.0793058999942,0.1853472258032998,middle
22029,2018,149,806.7738255033557,671.0,501860.21,747.9287779433681,0.1845179063360881,middle
22031,2018,158,803.3958860759494,1174.0,919193.1,782.9583475298126,0.1599447425624476,middle
22033,2018,220,760.0619090909091,35068.0,21386363.26,609.8540909090909,0.2059094756835529,middle
22035,2018,154,803.2009090909091,333.0,248510.06,746.2764564564565,0.3670246823399976,uncompetitive
22037,2018,165,789.7246666666667,1789.0,1060566.36,592.8263610955842,0.2321900090641492,middle
