fips,year,ffs_cost,ffs_quartile
19175,2018,4652.156893542758,3
19177,2018,4788.942784488239,3
19179,2018,4620.299435979459,3
19181,2018,3698.2577392120074,1
19183,2018,4180.530948602124,2
19185,2018,4259.451503600169,2
19187,2018,4117.362574785555,1
19189,2018,4252.422054740183,2
19191,2018,3936.911936560935,1
19193,2018,4114.989152795961,1
19195,2018,4195.9937521693855,2
19197,2018,5445.879396092362,4
20001,2018,4982.12372110648,4
20003,2018,5734.1216981132075,4
20005,2018,4758.644673792849,3
20007,2018,7183.905558288244,4
20009,2018,5093.325920170923,4
20011,2018,4079.518903036239,1
20013,2018,5467.471201588878,4
20015,2018,4355.305467511886,2
20017,2018,4117.4071566731145,1
20019,2018,4850.60368956743,3
20021,2018,4574.8819290465635,3
20023,2018,7207.6196549137285,4
20025,2018,8114.793296089386,4
20027,2018,4677.786807681603,3
20029,2018,4621.701218055888,3
20031,2018,4303.646351462148,2
20033,2018,6753.239687848383,4
20035,2018,4446.30240331052,2
20037,2018,4463.189635664177,2
20039,2018,6534.798894263994,4
20041,2018,4719.791592980547,3
20043,2018,5519.293868232225,4
20045,2018,3829.3203769140164,1
20047,2018,5484.468844984803,4
20049,2018,5811.495393338058,4
20051,2018,4778.641901006537,3
20053,2018,5967.786984640259,4
20055,2018,4537.01082127805,3
20057,2018,3966.4658098933073,1
20059,2018,4831.463504067836,3
20061,2018,3929.7287473715833,1
20063,2018,6992.3265625,4
20065,2018,6184.081980519481,4
20067,2018,4718.153217568948,3
20069,2018,3677.5847290640395,1
20071,2018,6421.70036101083,4
20073,2018,5114.930834856795,4
20075,2018,8447.167803547067,4
20077,2018,6095.194773376888,4
20079,2018,4438.16416008157,2
20081,2018,5962.854304635762,4
20083,2018,5884.727524204703,4
20085,2018,4770.8178613396,3
20087,2018,4106.826028995168,1
20089,2018,5450.956834532374,4
20091,2018,4335.265540399616,2
20093,2018,5173.520632133451,4
20095,2018,5302.095207667731,4
20097,2018,4855.0574074074075,3
20099,2018,4491.4742136763025,2
20101,2018,7406.261213720317,4
20103,2018,4576.910909090909,3
20105,2018,7322.918396564066,4
20107,2018,4521.136890243903,3
20109,2018,6663.76941362916,4
20111,2018,4490.900538396147,2
20113,2018,4368.093099294441,2
20115,2018,4808.55962305183,3
20117,2018,5011.769300635786,4
20119,2018,6149.305723905724,4
20121,2018,4537.76368986694,3
20123,2018,4863.868801652892,3
20125,2018,4485.488630657772,2
20127,2018,5316.264037433155,4
20129,2018,5116.914853358562,4
20131,2018,4795.596029657977,3
20133,2018,5071.748049052397,4
20135,2018,7451.331568497683,4
20137,2018,5715.5994397759105,4
20139,2018,4355.489086499596,2
20141,2018,5393.005643340858,4
20143,2018,4694.263620386643,3
20145,2018,6186.564975677554,4
20147,2018,6315.657982880536,4
20149,2018,4698.55412812607,3
20151,2018,5167.124136024329,4
20153,2018,8541.42766798419,4
20155,2018,4430.384636650869,2
20157,2018,4998.919315403423,4
20159,2018,4617.600466079752,3
20161,2018,3881.895411972309,1
20163,2018,5291.533901918977,4
20165,2018,5394.32129742962,4
20167,2018,5612.24456048738,4
20169,2018,4490.225966303271,2
20171,2018,7873.217847769029,4
20173,2018,4168.235206863374,2
20175,2018,4617.060705113238,3
20177,2018,4434.663307270925,2
20179,2018,6045.031589338598,4
20181,2018,5716.7091516924365,4
20183,2018,5502.107438016529,4
20185,2018,6319.926369863014,4
20187,2018,7088.996875,4
20189,2018,5701.008855585831,4
20191,2018,3730.9472298409214,1
20193,2018,6116.962271199103,4
20195,2018,7501.736882129278,4
20197,2018,4601.70633319887,3
20199,2018,6493.951541850221,4
20201,2018,5279.724266072092,4
20203,2018,7925.0745891276865,4
20205,2018,5232.774209989806,4
20207,2018,4967.2123056119,4
20209,2018,5021.61542181223,4
21001,2018,4953.652665317139,4
21003,2018,4924.476182345911,4
21005,2018,4171.941642350979,2
21007,2018,4742.504219983664,3
21009,2018,4718.021833068001,3
21011,2018,4423.2307692307695,2
21013,2018,4652.979611745195,3
21015,2018,4807.164110169491,3
21017,2018,4408.232993551072,2
21019,2018,4756.732891388778,3
21021,2018,4370.573622127314,2
21023,2018,4552.188267934998,3
21025,2018,4949.199383350462,4
21027,2018,4640.794911097486,3
21029,2018,4650.569677894596,3
21031,2018,5027.478902953587,4
21033,2018,4854.574869791667,3
21035,2018,4226.429343553459,2
21037,2018,4738.079696502938,3
21039,2018,4499.4173363949485,2
21041,2018,4639.861985472155,3
21043,2018,4546.744069343065,3
21045,2018,5361.402400629673,4
21047,2018,4582.474078923874,3
21049,2018,4360.919702354509,2
21051,2018,5128.769783024888,4
21053,2018,4787.359894459103,3
21055,2018,5117.449881073734,4
21057,2018,5722.054326736516,4
21059,2018,4700.231499608457,3
21061,2018,5145.969783149662,4
21063,2018,4322.256586169045,2
21065,2018,4100.172143974961,1
21067,2018,4457.160594679728,2
21069,2018,4764.070456019019,3
21071,2018,4876.312577234656,3
21073,2018,4939.4082800150545,4
21075,2018,4805.008016730568,3
21077,2018,4845.2793497892835,3
21079,2018,4321.096287472702,2
21081,2018,4785.414625550661,3
21083,2018,4923.700033200531,3
21085,2018,4899.589460908263,3
21087,2018,5376.247608328644,4
21089,2018,5036.968114950393,4
21091,2018,4474.909546061415,2
21093,2018,4287.308059516429,2
21095,2018,4734.74482823177,3
21097,2018,4397.456966841819,2
21099,2018,4217.158885403211,2
21101,2018,4851.942127591451,3
21103,2018,4303.450549450549,2
21105,2018,5046.9234167893965,4
21107,2018,4529.946820653999,3
21109,2018,4031.8130949616902,1
21111,2018,4534.908817596075,3
21113,2018,4078.5027660571964,1
21115,2018,5108.652238253792,4
21117,2018,4921.575757575758,3
21119,2018,4755.296775711932,3
21121,2018,4413.608106515848,2
21123,2018,4722.164198895028,3
21125,2018,4176.543826355118,2
21127,2018,4049.764052989617,1
21129,2018,5282.892682926829,4
21131,2018,5070.132266217354,4
21133,2018,4911.296774193548,3
21135,2018,4786.910672308416,3
21137,2018,4414.564872856298,2
21139,2018,4802.765210608424,3
21141,2018,4889.393969298246,3
21143,2018,4759.75752617801,3
21145,2018,4542.918352920386,3
21147,2018,4648.9105157645345,3
21149,2018,4739.430144745123,3
21151,2018,4160.729185062069,1
21153,2018,4645.794046466602,3
21155,2018,4386.562157534247,2
21157,2018,4745.805314994057,3
21159,2018,4763.740187949144,3
21161,2018,4479.996408045977,2
21163,2018,4358.784771051278,2
21165,2018,4447.542645241038,2
21167,2018,4543.031976744186,3
21169,2018,4835.809441565918,3
21171,2018,5400.820048309179,4
21173,2018,4524.657418056354,3
21175,2018,4240.692878338279,2
21177,2018,4780.516014595581,3
21179,2018,4338.416098839386,2
21181,2018,4608.392539964476,3
21183,2018,4784.2052631578945,3
21185,2018,3885.95230094278,1
21187,2018,4442.29009552539,2
21189,2018,4450.853532452614,2
21191,2018,4948.301264261487,4
21193,2018,5180.55862133036,4
21195,2018,4734.729177958447,3
21197,2018,4305.993895966029,2
21199,2018,4421.215995230389,2
21201,2018,3630.468702290076,1
21203,2018,4694.979706223425,3
21205,2018,4593.597531325977,3
21207,2018,4200.105598979104,2
21209,2018,4037.850952433998,1
21211,2018,4154.808838967037,1
21213,2018,5422.890405904059,4
21215,2018,4293.615947712418,2
21217,2018,5240.243902439024,4
21219,2018,4513.045641931684,3
21221,2018,4574.833773584905,3
21223,2018,4458.122536418166,2
21225,2018,4809.981519507187,3
21227,2018,4786.521879302818,3
21229,2018,4231.801233529577,2
21231,2018,3788.718825301205,1
21233,2018,4510.005297679112,2
21235,2018,4682.212442445658,3
21237,2018,4370.777737752162,2
21239,2018,3916.7984809308336,1
22001,2018,4927.5114772727275,4
22003,2018,4935.382301656496,4
22005,2018,4325.584327086883,2
22007,2018,4878.596335583414,3
22009,2018,5511.059649630809,4
22011,2018,5070.8911167918195,4
22013,2018,6785.282086887522,4
22015,2018,5284.975036506502,4
22017,2018,5269.708386427619,4
22019,2018,4850.311162481174,3
22021,2018,6238.757461514295,4
22023,2018,4807.223728813559,3
22025,2018,4869.234804329725,3
22027,2018,5314.492049849592,4
22029,2018,5659.220875747294,4
22031,2018,4909.601142857143,3
22033,2018,4629.626674673645,3
22035,2018,5739.233529726835,4
22037,2018,4653.336365653428,3
22039,2018,5629.203724752994,4
22041,2018,5908.0498186977775,4
22043,2018,4638.623901009443,3
22045,2018,4760.361125039887,3
22047,2018,5183.308944646619,4
22049,2018,5731.685457216306,4
22051,2018,4620.848981435184,3
22053,2018,5130.078718946424,4
22055,2018,4588.894335700676,3
22057,2018,4307.58842163254,2
22059,2018,5325.330322580645,4
22061,2018,5276.379490411452,4
22063,2018,4745.196408791465,3
22065,2018,6357.394975575715,4
22067,2018,5602.80945709282,4
22069,2018,5076.729871892763,4
22071,2018,4783.342967652548,3
22073,2018,5414.913545198854,4
22075,2018,4534.961011591148,3
22077,2018,4592.326608383771,3
22079,2018,4772.499906120916,3
22081,2018,6968.258708414873,4
22083,2018,6064.276557959315,4
22085,2018,5083.618161925602,4
22087,2018,5202.245953488372,4
22089,2018,4591.010858995138,3
22091,2018,5964.077023498695,4
22093,2018,4440.8214654282765,2
22095,2018,4267.548875936719,2
22097,2018,5415.251161213765,4
22099,2018,4550.706646639129,3
22101,2018,5029.468800938906,4
22103,2018,5063.077225013458,4
22105,2018,5725.727568090695,4
22107,2018,5111.605381165919,4
22109,2018,4697.5569039235415,3
22111,2018,5571.755629906061,4
22113,2018,4893.210480349345,3
22115,2018,5381.70335454474,4
22117,2018,7107.785719781488,4
22119,2018,5336.809242456215,4
22121,2018,4153.841715976331,1
22123,2018,5590.994783086217,4
22125,2018,5210.507672634271,4
22127,2018,5714.049613108785,4
23001,2018,4127.944952508739,1
23003,2018,4496.004690248193,2
23005,2018,4219.215577113112,2
23007,2018,4175.530631479736,2
23009,2018,4482.149945083807,2
23011,2018,3977.3198946346874,1
23013,2018,4202.18352629838,2
23015,2018,4289.345575567737,2
23017,2018,4026.7174235993207,1
23019,2018,4324.533612100357,2
23021,2018,4261.467155194975,2
23023,2018,3845.1150623719977,1
23025,2018,4575.060821974391,3
23027,2018,4099.273807787662,1
23029,2018,4216.646222340355,2
23031,2018,4286.177448965182,2
24001,2018,6053.532444192206,4
24003,2018,5117.476954181402,4
24005,2018,6074.468200169154,4
24510,2018,6974.275125739551,4
24009,2018,5186.767634542236,4
24011,2018,5977.959804264243,4
24013,2018,5381.851430962882,4
24015,2018,5737.688172043011,4
24017,2018,5401.508281945635,4
24019,2018,6045.783847137377,4
24021,2018,5144.641922896832,4
24023,2018,5067.798042155393,4
24025,2018,5468.161978483337,4
24027,2018,4581.185720586073,3
24029,2018,5867.413279607568,4
24031,2018,4659.944963539193,3
24033,2018,5025.565820969467,4
24035,2018,4936.6449900464495,4
24037,2018,5408.65107901671,4
24039,2018,5636.014047696831,4
24041,2018,5123.188621245717,4
24043,2018,5265.6297490123625,4
24045,2018,5407.126676558727,4
24047,2018,5223.793996790983,4
25001,2018,5677.2753572044085,4
25003,2018,5370.348693397167,4
25005,2018,5534.310520483602,4
25007,2018,5092.467109093026,4
25009,2018,5381.223511606706,4
25011,2018,4423.070297754324,2
25013,2018,4894.069702150352,3
25015,2018,4350.123384253819,2
25017,2018,5266.3391955729885,4
25019,2018,4795.695147365287,3
25021,2018,5669.582874377856,4
25023,2018,5754.292450589274,4
25025,2018,5952.801490089833,4
25027,2018,5361.076734610724,4
26001,2018,4213.89705882353,2
26003,2018,4036.3870967741937,1
26005,2018,4297.994504262001,2
26007,2018,4704.172380670903,3
26009,2018,4195.170580196298,2
26011,2018,4611.205909510619,3
26013,2018,4495.075282714055,2
26015,2018,4063.9055507120024,1
26017,2018,5076.778480403172,4
26019,2018,4297.648795385137,2
26021,2018,4190.498963415911,2
26023,2018,4126.706923780234,1
26025,2018,4510.6455730648395,2
26027,2018,4265.494744289468,2
26029,2018,4218.490597929432,2
26031,2018,4326.383548591996,2
26033,2018,4506.925110946746,2
26035,2018,4826.977704072231,3
26037,2018,4253.832399697199,2
26039,2018,4762.24010731053,3
26041,2018,3581.711052780931,1
26043,2018,3866.644738292011,1
26045,2018,4557.379564164649,3
26047,2018,4017.2744835199496,1
26049,2018,5626.939413636975,4
26051,2018,4402.274583122789,2
26053,2018,3863.9141716566864,1
26055,2018,4373.107781080608,2
26057,2018,5013.466993092594,4
26059,2018,4159.624701072283,1
26061,2018,3976.8630981150313,1
26063,2018,5230.017084464314,4
26065,2018,4565.0075225075025,3
26067,2018,4463.31594041265,2
26069,2018,4288.529733545086,2
26071,2018,4668.985884250857,3
26073,2018,4665.601183995645,3
26075,2018,4744.086262188515,3
26077,2018,4200.026521730247,2
26079,2018,4258.820723319282,2
26081,2018,4235.403682401312,2
26083,2018,4128.910788381742,1
26085,2018,4500.398564150069,2
26087,2018,4944.265020061487,4
26089,2018,4142.220529270248,1
26091,2018,4176.828628215982,2
26093,2018,4447.429842533513,2
26095,2018,5193.820683111954,4
26097,2018,4308.883337375697,2
26099,2018,5545.142513395386,4
26101,2018,4213.450810926163,2
26103,2018,3869.5325190682333,1
26105,2018,4654.635375589112,3
26107,2018,4189.027844366587,2
26109,2018,4039.851921274602,1
26111,2018,4555.71809445076,3
26113,2018,4096.011355571327,1
26115,2018,4819.932303409882,3
26117,2018,4563.5313319037405,3
26119,2018,4246.211246762856,2
26121,2018,4350.0507604862905,2
26123,2018,4152.556157112526,1
26125,2018,5218.386986967873,4
26127,2018,4522.811169195461,3
26129,2018,4533.840158371041,3
26131,2018,3619.4028843203437,1
26133,2018,4113.592811422945,1
26135,2018,4151.543963254593,1
26137,2018,4018.4007283834585,1
26139,2018,3876.6701194112748,1
26141,2018,4072.1126648657237,1
26143,2018,4582.756745571925,3
26145,2018,4821.305093844851,3
26147,2018,5026.433171324423,4
26149,2018,3968.572394869504,1
26151,2018,5026.771910196167,4
26153,2018,4789.035382830626,3
26155,2018,4436.507545880002,2
26157,2018,4964.689236743114,4
26159,2018,3972.7274519005164,1
26161,2018,4398.66730123812,2
26163,2018,5868.566918210756,4
26165,2018,3998.9735302061763,1
27001,2018,4653.409722222223,3
27003,2018,4415.457105859501,2
27005,2018,4645.51241103975,3
27007,2018,4812.996222641928,3
27009,2018,4218.796940194715,2
27011,2018,6003.014984227129,4
27013,2018,4318.01564856712,2
27015,2018,4936.654241894777,4
27017,2018,5049.693720565149,4
27019,2018,4015.232223701731,1
27021,2018,4947.760266370699,4
27023,2018,5547.238774432119,4
27025,2018,4385.957925231066,2
27027,2018,4042.3660483681615,1
27029,2018,4697.965370595382,3
27031,2018,4436.345291479821,2
27033,2018,5025.094786729858,4
27035,2018,4463.732629196529,2
27037,2018,4221.1918397218915,2
27039,2018,4421.646210596915,2
27041,2018,4580.796576794911,3
27043,2018,4957.8772123893805,4
27045,2018,4428.247979681367,2
27047,2018,4684.941423392483,3
27049,2018,4178.332072412862,2
27051,2018,5097.294210943695,4
27053,2018,4403.229422054394,2
27055,2018,3603.0502915451893,1
27057,2018,4700.349025202092,3
27059,2018,4853.459568162574,3
27061,2018,4399.027562619454,2
27063,2018,4972.326386435889,4
27065,2018,4827.555594651653,3
27067,2018,4432.253505053798,2
27069,2018,5209.896670493686,4
27071,2018,4401.483338428615,2
27073,2018,6340.2482935153585,4
27075,2018,4847.073901205757,3
27077,2018,4716.810307017544,3
27079,2018,4924.214680521777,4
27081,2018,5308.597328244275,4
27083,2018,4558.812562814071,3
27085,2018,4611.093449092344,3
27087,2018,4748.173633440514,3
27089,2018,5933.798421372192,4
27091,2018,4780.212980466288,3
27093,2018,4694.488466757123,3
27095,2018,4184.136093540349,2
27097,2018,4312.221157531621,2
27099,2018,5246.50567696252,4
27101,2018,5266.041870824053,4
27103,2018,4349.578663540446,2
27105,2018,4209.261329652634,2
27107,2018,4099.1739735560195,1
27109,2018,4421.700494163146,2
27111,2018,4144.7730067064085,1
27113,2018,4311.721695760599,2
27115,2018,4506.310086455332,2
27117,2018,5206.09723352319,4
27119,2018,4983.204362170088,4
27121,2018,4970.984089845578,4
27123,2018,4352.8515100765435,2
27125,2018,3419.8456057007124,1
27127,2018,5268.529554096094,4
27129,2018,5215.353822152886,4
27131,2018,4113.29033056828,1
27133,2018,4346.474664356864,2
27135,2018,3765.4568918176824,1
27137,2018,4492.1932364610975,2
27139,2018,4089.5412520729683,1
27141,2018,4261.754072592169,2
27143,2018,5201.540658276864,4
27145,2018,4308.6081135413315,2
27147,2018,4181.574922360249,2
27149,2018,6426.795362903225,4
27151,2018,5364.537335285505,4
27153,2018,4794.9047312520115,3
27155,2018,5368.137587238285,4
27157,2018,4445.901217861976,2
27159,2018,4093.3133828996283,1
27161,2018,3984.050200072754,1
27163,2018,4173.330898774672,2
27165,2018,4937.203397027601,4
27167,2018,4015.070567986231,1
27169,2018,4206.963876085325,2
27171,2018,4343.040812954395,2
27173,2018,5093.61575369852,4
28001,2018,5235.473522640062,4
28003,2018,4902.522429511562,3
28005,2018,4521.213269104445,3
28007,2018,5213.906053975201,4
28009,2018,4811.456286685202,3
28011,2018,5622.659382004483,4
28013,2018,4889.0914612981605,3
28015,2018,4383.145720894372,2
28017,2018,4196.906742614916,2
28019,2018,5502.950197061985,4
28021,2018,6294.312830188679,4
28023,2018,5631.192429022082,4
28025,2018,4102.794834800173,1
28027,2018,4863.2257557436515,3
28029,2018,4431.172992454105,2
28031,2018,5397.554207374725,4
28033,2018,4301.858510691075,2
28035,2018,4767.813276483129,3
28037,2018,5626.643853820598,4
28039,2018,4386.458006279435,2
28041,2018,5161.475731382979,4
28043,2018,5045.462899098899,4
28045,2018,4910.186804380732,3
28047,2018,4862.946656892495,3
28049,2018,4625.928644278376,3
28051,2018,5177.322779672025,4
28053,2018,4698.3849080532655,3
28055,2018,4226.1283018867925,2
28057,2018,4686.375679821504,3
28059,2018,4320.941514970231,2
28061,2018,4710.120062101087,3
28063,2018,5085.566337483899,4
28065,2018,4848.341630683261,3
28067,2018,5074.208270158511,4
28069,2018,5642.438117967951,4
28071,2018,3853.473989370269,1
28073,2018,4646.061746154697,3
28075,2018,5057.62604233483,4
28077,2018,5217.794208557019,4
28079,2018,5595.7634013805255,4
28081,2018,4368.935917746094,2
28083,2018,4525.577546704265,3
28085,2018,4692.010188301647,3
28087,2018,4207.90676742395,2
28089,2018,4371.722568777991,2
28091,2018,5267.726153492118,4
28093,2018,4874.418906918544,3
28095,2018,4760.574191621238,3
28097,2018,5339.309425460007,4
28099,2018,5143.325511274253,4
28101,2018,5294.87038977368,4
28103,2018,4910.275056689343,3
28105,2018,4312.230628480509,2
28107,2018,4852.705043760715,3
28109,2018,4882.79632877353,3
28111,2018,6181.988828202582,4
28113,2018,4692.281061608587,3
28115,2018,4360.613423243072,2
28117,2018,4855.225310960848,3
28119,2018,5139.270406328659,4
28121,2018,4562.919139998895,3
28123,2018,5698.582575342466,4
28125,2018,4705.552369806905,3
28127,2018,4699.387119033928,3
28129,2018,5164.142508540752,4
28131,2018,5285.544019528072,4
28133,2018,5558.143639921722,4
28135,2018,5622.974241030359,4
28137,2018,4718.065552547958,3
28139,2018,4588.883987253535,3
28141,2018,4727.645913277053,3
28143,2018,5318.745875883739,4
28145,2018,4160.943926181302,1
28147,2018,4797.349941245593,3
28149,2018,5011.075659464249,4
28151,2018,4699.113052285099,3
28153,2018,4803.930062248261,3
28155,2018,4979.061034940292,4
28157,2018,5411.573593802627,4
28159,2018,4799.188876013905,3
28161,2018,4759.054999294881,3
28163,2018,4929.285828556192,4
29001,2018,4856.623260698346,3
29003,2018,5302.039400044773,4
29005,2018,5668.353888452474,4
29007,2018,4207.94706601467,2
29009,2018,4046.2881470730526,1
29011,2018,4146.559418785677,1
29013,2018,5581.157416551452,4
29015,2018,4220.477496785255,2
29017,2018,4147.202446906741,1
29019,2018,4002.2882134914753,1
29021,2018,5168.221115336722,4
29023,2018,4404.656567511323,2
29025,2018,4858.90990990991,3
29027,2018,4081.1593507635725,1
29029,2018,4172.736884584342,2
29031,2018,3965.3289434188805,1
29033,2018,5209.484774993263,4
29035,2018,3863.890613451589,1
29037,2018,4880.431797853309,3
29039,2018,4388.656832298137,2
29041,2018,4743.540194040194,3
29043,2018,3661.4556698428723,1
29045,2018,4791.640535372849,3
29047,2018,4391.740621187952,2
29049,2018,4772.149309551209,3
29051,2018,4214.766752785403,2
29053,2018,4138.914341085271,1
29055,2018,4360.910921625545,2
29057,2018,3592.0256653992396,1
29059,2018,4403.412779191405,2
29061,2018,4817.459210040605,3
29063,2018,5219.644759598755,4
29065,2018,4390.368421052632,2
29067,2018,3737.795594077284,1
29069,2018,4911.877419354839,3
29071,2018,4739.43933644678,3
29073,2018,4894.287044072948,3
29075,2018,6019.748212269476,4
29077,2018,4027.651539653662,1
29079,2018,5933.588032220943,4
29081,2018,5618.9041932059445,4
29083,2018,4945.316800920598,4
29085,2018,4027.023397761953,1
29087,2018,4615.205317577548,3
29089,2018,3589.0630725863284,1
29091,2018,3875.3907310451814,1
29093,2018,4535.994260204082,3
29095,2018,4861.7814020879,3
29097,2018,4409.8095328574145,2
29099,2018,4778.093824706546,3
29101,2018,4745.678065820923,3
29103,2018,5371.407074340527,4
29105,2018,4351.21045813214,2
29107,2018,4764.132057517446,3
29109,2018,4036.51036365893,1
29111,2018,4929.91847005536,4
29113,2018,5062.139273196827,4
29115,2018,4540.230160158359,3
29117,2018,5217.6590025359255,4
29119,2018,4221.274374460742,2
29121,2018,4791.768748132656,3
29123,2018,4284.349595183724,2
29125,2018,4833.195524146055,3
29127,2018,4826.928300889633,3
29129,2018,4780.134137151469,3
29131,2018,4090.857218179901,1
29133,2018,4344.107638210588,2
29135,2018,4425.3296500920815,2
29137,2018,4502.749254473161,2
29139,2018,4216.041537094625,2
29141,2018,4092.5064220183485,1
29143,2018,4551.214298018949,3
29145,2018,4191.501102584458,2
29147,2018,5055.205163606241,4
29149,2018,3746.713209324229,1
29151,2018,4270.35188968335,2
29153,2018,3811.335921771642,1
29155,2018,4732.987422564295,3
29157,2018,5065.842767295598,4
29159,2018,4172.102725674092,2
29161,2018,4726.840320232896,3
29163,2018,4881.057570422535,3
29165,2018,4166.6159188568,2
29167,2018,4436.225462777999,2
29169,2018,4117.384153005464,1
29171,2018,4902.156279069767,3
29173,2018,4619.480852601156,3
29175,2018,4608.720946579194,3
29177,2018,5040.299100719424,4
29179,2018,4606.205882352941,3
29181,2018,4622.965793304221,3
29183,2018,4603.437889458887,3
29185,2018,5148.798447204969,4
29187,2018,4652.848823367824,3
29189,2018,4607.922951930207,3
29510,2018,5138.5663791855395,4
29186,2018,4562.242258652094,3
29195,2018,4260.241520633126,2
29197,2018,4806.880700138186,3
29199,2018,5371.540272614622,4
29201,2018,4272.702825274254,2
29203,2018,4104.319717786855,1
29205,2018,4679.432667876588,3
29207,2018,4344.611159319681,2
29209,2018,3881.7156661184213,1
29211,2018,4731.833198707593,3
29213,2018,3895.514927832334,1
29215,2018,4134.422619047619,1
29217,2018,3941.424298010442,1
29219,2018,4699.900061218243,3
29221,2018,4873.957921157537,3
29223,2018,4117.28140077821,1
29225,2018,3818.1357186921655,1
29227,2018,5670.863682604273,4
29229,2018,3951.3821701296397,1
30001,2018,4499.366822429906,2
30003,2018,6034.219131614654,4
30005,2018,4340.986775178027,2
30007,2018,3553.2730521801286,1
30009,2018,4092.368380855397,1
30011,2018,3824.3074204946997,1
30013,2018,4208.486549239392,2
30015,2018,4362.162379421222,2
30017,2018,4490.586155484558,2
30019,2018,6536.1705521472395,4
30021,2018,4268.194302848576,2
30023,2018,4883.961880849121,3
30025,2018,5860.518172377985,4
30027,2018,3477.47266465777,1
30029,2018,3827.771723373412,1
30031,2018,3552.7282266073667,1
30033,2018,3306.4274028629857,1
30035,2018,4467.3166515013645,2
30037,2018,2809.1543778801843,1
30039,2018,3947.1138576779026,1
30041,2018,3746.1522123893806,1
30043,2018,3431.049205312432,1
30045,2018,3327.4390547263683,1
30047,2018,4292.270704573548,2
30049,2018,3640.5550111982084,1
30051,2018,5478.72491349481,4
30053,2018,3693.8438669661,1
30055,2018,4648.609230769231,3
30057,2018,4134.314956736712,1
30059,2018,5137.283567134268,4
30061,2018,3950.1319417093346,1
30063,2018,3623.4642528946883,1
30065,2018,4439.52536900369,2
30067,2018,3927.086569579288,1
30069,2018,2915.81935483871,1
30071,2018,4201.425068119891,2
30073,2018,4863.217771639042,3
30075,2018,3258.741666666667,1
30077,2018,4295.667310664606,2
30079,2018,3699.3974151857833,1
30081,2018,3497.988605213652,1
30083,2018,4641.734939759036,3
30085,2018,6292.646668876368,4
30087,2018,4260.989924433249,2
30089,2018,3544.985491753207,1
30091,2018,4728.772700296736,3
30093,2018,3987.6889249555607,1
30095,2018,4039.6717409355106,1
30097,2018,4468.5,2
30099,2018,3961.5572441742656,1
30101,2018,4195.329830234438,2
30103,2018,3841.273846153846,1
30105,2018,4510.839717147908,2
30107,2018,5801.790772532189,4
30109,2018,3830.170833333333,1
30111,2018,4225.898307002852,2
31001,2018,4336.280979317659,2
31003,2018,5432.048640367675,4
31005,2018,3752.4139784946237,1
31007,2018,2719.135135135135,1
31009,2018,4265.305825242718,2
31011,2018,5855.212618841832,4
31013,2018,5269.651862464183,4
31015,2018,6047.761157024794,4
31017,2018,5845.125887669464,4
31019,2018,4314.565402365157,2
31021,2018,5745.978160158836,4
31023,2018,5267.764966740577,4
31025,2018,3932.3731897987955,1
31027,2018,4741.374823695345,3
31029,2018,7040.443708609271,4
31031,2018,4717.359068627451,3
31033,2018,5335.219058050383,4
31035,2018,4314.551061007957,2
31037,2018,5040.439650464227,4
31039,2018,4855.552897088498,3
31041,2018,5395.62951496388,4
31043,2018,4203.529757531227,2
31045,2018,4280.658890067161,2
31047,2018,5437.829984097152,4
31049,2018,5696.847222222223,4
31051,2018,4139.196981945567,1
31053,2018,4507.278580024067,2
31055,2018,4145.051303481579,1
31057,2018,7631.902745995423,4
31059,2018,5139.190107050572,4
31061,2018,4559.747232472325,3
31063,2018,4486.941062801932,2
31065,2018,5934.877289377289,4
31067,2018,4446.845456531237,2
31069,2018,7099.606714628298,4
31071,2018,5311.387214611872,4
31073,2018,4937.984357541899,4
31075,2018,6662.063711911357,4
31077,2018,4498.608657243816,2
31079,2018,4200.772699228792,2
31081,2018,4219.47575322812,2
31083,2018,6388.6206434316355,4
31085,2018,4783.604166666667,3
31087,2018,6160.21963499056,4
31089,2018,5993.836913634371,4
31091,2018,3976.782710280374,1
31093,2018,4405.516737206618,2
31095,2018,4725.843274853801,3
31097,2018,5848.1612903225805,4
31099,2018,5142.410480349345,4
31101,2018,4601.239189928845,3
31103,2018,4072.83284457478,1
31105,2018,5721.9351081530785,4
31107,2018,4433.581198770492,2
31109,2018,4192.470082268917,2
31111,2018,5317.301803278689,4
31113,2018,5326.696793002915,4
31115,2018,5517.514619883041,4
31117,2018,5682.65925925926,4
31119,2018,4775.04320840296,3
31121,2018,4575.825666666667,3
31123,2018,5796.389087200408,4
31125,2018,5991.572575250836,4
31127,2018,5237.268997502676,4
31129,2018,6157.444343891403,4
31131,2018,5384.052874838232,4
31133,2018,5652.671126760563,4
31135,2018,5170.5004048583,4
31137,2018,5500.887741935484,4
31139,2018,5639.996481626271,4
31141,2018,4406.165577138588,2
31143,2018,4983.879252515572,4
31145,2018,5312.887152777777,4
31147,2018,5906.246127783156,4
31149,2018,6177.5760430686405,4
31151,2018,5086.8542880932555,4
31153,2018,4244.382542013379,2
31155,2018,4837.841305319625,3
31157,2018,4343.858757062147,2
31159,2018,5004.641942837104,4
31161,2018,5093.117845117845,4
31163,2018,4399.875771604939,2
31165,2018,3559.2432432432433,1
31167,2018,3905.6531573986804,1
31169,2018,5696.3776856388995,4
31171,2018,3851.8920634920637,1
31173,2018,5775.261918115536,4
31175,2018,5383.479842674533,4
