fips,year,ffs_cost
54055,2014,4031.154749117038
54057,2014,5082.865379174853
54059,2014,4404.469932512902
54061,2014,4029.0166530807955
54063,2014,4182.488885363791
54065,2014,3718.284896937006
54067,2014,3620.548425957887
54069,2014,4133.924942364582
54071,2014,3546.605288655632
54073,2014,4301.804817788759
54075,2014,4003.280319652723
54077,2014,4290.04757080888
54079,2014,4126.696912015137
54081,2014,4194.060440145485
54083,2014,3597.443655722103
54085,2014,3629.5386945454547
54087,2014,4075.437385802469
54089,2014,3758.512329329962
54091,2014,3950.436104808212
54093,2014,3595.611370309951
54095,2014,4292.526838744013
54097,2014,3179.534435636089
54099,2014,3971.507576412918
54101,2014,4042.0961876699907
54103,2014,4155.395729545455
54105,2014,4279.283606557377
54107,2014,4239.389607092899
54109,2014,4175.118356444647
55001,2014,3613.4338520469237
55003,2014,4266.058474830954
55005,2014,4187.36360812641
55007,2014,3373.8424681170295
55009,2014,3453.2325153763236
55011,2014,3632.4665886610373
55013,2014,3676.710292360222
55015,2014,4213.920137562094
55017,2014,4028.7636904761907
55019,2014,3955.6283596278317
55021,2014,3403.154224090025
55023,2014,4370.9792884721455
55025,2014,3337.1793483662923
55027,2014,3664.3290621284186
55029,2014,3257.798990306171
55031,2014,4231.896065515188
55033,2014,3969.7982897056827
55035,2014,3866.2078330766267
55037,2014,3645.786666666667
55039,2014,3419.282644690782
55041,2014,3818.7043378995436
55043,2014,3582.208472035192
55045,2014,3318.4339800226544
55047,2014,3469.563907266044
55049,2014,3629.134378202142
55051,2014,3580.050945273632
55053,2014,3885.452032054951
55055,2014,3440.061393622406
55057,2014,3685.872817129006
55059,2014,4249.913744259472
55061,2014,3722.269674993285
55063,2014,3585.9847304296645
55065,2014,3887.482337662338
55067,2014,3980.327886666667
55069,2014,3714.8791316526613
55071,2014,3604.083800820589
55073,2014,3221.272339992242
55075,2014,4027.258270528924
55077,2014,3598.449640038499
55078,2014,3053.6113475177303
55079,2014,4441.984046425135
55081,2014,3523.0844036929307
55083,2014,3566.243646978022
55085,2014,3593.944744290769
55087,2014,3240.498107444359
55089,2014,3640.5370557710453
55091,2014,4670.879237961664
55093,2014,3756.649792494481
55095,2014,4475.434342217353
55097,2014,3740.7243223110468
55099,2014,4089.9365582870737
55101,2014,4238.014398336932
55103,2014,3780.0303640723787
55105,2014,3825.1261016450276
55107,2014,4611.807887552812
55109,2014,3997.1691704936857
55111,2014,3576.177769958951
55113,2014,3443.060297730585
55115,2014,3608.517207792208
55117,2014,3269.2353596063863
55119,2014,3460.6021141374836
55121,2014,3940.5254649476224
55123,2014,3597.4164886800513
55125,2014,3674.249148740366
55127,2014,3686.3893891958255
55129,2014,3875.8178238341966
55131,2014,3549.550461658233
55133,2014,3817.403882236761
55135,2014,3327.349105590062
55137,2014,3512.864186256781
55139,2014,3432.8758874718683
55141,2014,3566.4031244784424
56001,2014,3331.7548505456275
56003,2014,4122.4392889109895
56005,2014,3867.6407116346622
56007,2014,3502.9472034988426
56009,2014,5427.104943665842
56011,2014,3708.8291571753984
56013,2014,3619.045315054047
56015,2014,3595.8358123335383
56017,2014,4563.388888888889
56019,2014,3363.0091893603544
56021,2014,4188.099370395444
56023,2014,3844.7965092848676
56025,2014,3900.121439085085
56027,2014,4924.3922829582
56029,2014,3590.064935158501
56031,2014,4088.349110504775
56033,2014,3109.241613294272
56035,2014,3187.819541375872
56037,2014,3742.659627713276
56039,2014,3545.4580045351477
56041,2014,3718.5672668112798
56043,2014,3950.7312292358806
56045,2014,3658.391516629712
01001,2015,4079.2394163061
01003,2015,3714.4544510504757
01005,2015,3850.9261389601306
01007,2015,3967.0542881103247
01009,2015,3836.4934917158644
01011,2015,3720.6751075011944
01013,2015,3983.8893661330208
01015,2015,4119.66868514058
01017,2015,3527.189443990795
01019,2015,4386.938708625271
01021,2015,4021.8618820531487
01023,2015,4338.443029601455
01025,2015,3606.447786102843
01027,2015,3599.2802906448683
01029,2015,4029.288403975994
01031,2015,3627.0238618332723
01033,2015,4206.951052258217
01035,2015,4385.909372156506
01037,2015,3788.9136626613263
01039,2015,4231.500449344952
01041,2015,3886.237341772152
01043,2015,4117.598163715999
01045,2015,4040.305697256081
01047,2015,4089.976949502777
01049,2015,3880.7993156180673
01051,2015,3769.1901831019063
01053,2015,4500.8528475905005
01055,2015,4408.006362339514
01057,2015,4164.236958441163
01059,2015,4240.277683914696
01061,2015,3979.8113828368164
01063,2015,3944.3209600893106
01065,2015,4069.003188405797
01067,2015,3842.8429802955666
01069,2015,3972.910009235742
01071,2015,4325.252996351765
01073,2015,4032.4423402230445
01075,2015,4099.5863112391935
01077,2015,3838.3235989616774
01079,2015,4155.9329802403745
01081,2015,3296.77248189059
01083,2015,4190.378905311338
01085,2015,3737.454580152672
01087,2015,3295.7552469135803
01089,2015,4149.182701262036
01091,2015,3966.890964093121
01093,2015,4259.20546928038
01095,2015,4280.575759431225
01097,2015,3984.595597824779
01099,2015,4042.31256490135
01101,2015,3822.7849832076195
01103,2015,4101.019475925625
01105,2015,3536.8074112734867
01107,2015,4034.670480549199
01109,2015,3702.250361151239
01111,2015,3961.1060550904017
01113,2015,4012.4867951045267
01115,2015,4101.873440691773
01117,2015,4080.9012944397637
01119,2015,3741.9411955241458
01121,2015,3930.875706929759
01123,2015,4093.321707896414
01125,2015,4258.262536607344
01127,2015,4186.140829145729
01129,2015,3811.9125980470626
01131,2015,3543.8501755754974
01133,2015,4532.015370951914
02020,2015,3851.939889294171
02050,2015,5009.643308080808
02060,2015,3768.9310872894334
02070,2015,6292.907150480256
02090,2015,3652.258895683453
02100,2015,5081.053968253968
02110,2015,3840.471912667728
02130,2015,4582.730059880239
02150,2015,4510.1187427240975
02170,2015,4025.751569898092
02180,2015,6176.040268456376
02220,2015,6448.166385846673
02240,2015,4492.030508474576
02270,2015,4178.517316017316
02290,2015,3303.687262617622
04001,2015,4671.818260120585
04003,2015,3704.4953900493942
04005,2015,4225.604197598568
04007,2015,4217.770423479398
04009,2015,3613.4268788378013
04011,2015,3322.14087403599
04012,2015,4413.894378952693
04013,2015,4178.2720291324795
04015,2015,4155.621684033742
04017,2015,4068.353672757202
04019,2015,3666.2738044870844
04021,2015,4032.4329937798616
04023,2015,2672.0422430741733
04025,2015,3765.564482539258
04027,2015,4318.453775730467
05001,2015,3871.5498128419235
05003,2015,4686.9084082526515
05005,2015,3615.975814990788
05007,2015,3824.274342488237
05009,2015,3613.593112574232
05011,2015,4680.1932457786115
05013,2015,4199.254277286136
05015,2015,3587.2693839907192
05017,2015,5162.3122911534165
05019,2015,3464.5610349162007
05021,2015,4420.043926100398
05023,2015,3518.6309291821267
05025,2015,4470.912996401701
05027,2015,4131.069081620806
05029,2015,3746.72571179908
05031,2015,4318.216505426039
05033,2015,4003.427965263953
05035,2015,4415.280003095496
05037,2015,4169.169885724032
05039,2015,3976.7429305912597
05041,2015,5021.6399627764395
05043,2015,4355.819865494051
05045,2015,3683.135641896436
05047,2015,4269.588686717729
05049,2015,3936.733307897749
05051,2015,4019.4596155054996
05053,2015,4119.841701350858
05055,2015,4113.220193320295
05057,2015,4044.9230749746707
05059,2015,4137.063037631899
05061,2015,4059.583218976671
05063,2015,4410.821062696353
05065,2015,3886.696021597532
05067,2015,4784.63773425008
05069,2015,3932.643967051946
05071,2015,3382.543697700194
05073,2015,4045.172311746988
05075,2015,4325.484565848508
05077,2015,4130.313415574403
05079,2015,3805.1578635014835
05081,2015,4912.712883691794
05083,2015,4165.5275781348855
05085,2015,3836.756241996745
05087,2015,3466.7082738095237
05089,2015,3325.709869558384
05091,2015,4286.782765824758
05093,2015,4295.414286747568
05095,2015,4241.495586592179
05097,2015,3558.037586206897
05099,2015,4294.049187380497
05101,2015,3080.9647283126787
05103,2015,3758.7035939815346
05105,2015,3514.277038860104
05107,2015,3930.4446193382587
05109,2015,3758.165466930889
05111,2015,4283.5515559176065
05113,2015,3662.1617168121265
05115,2015,3840.980391964723
05117,2015,4096.39716535433
05119,2015,3917.21686409935
05121,2015,4225.694398545936
05123,2015,3858.119492337165
05125,2015,4132.278537786215
05127,2015,3585.786740223464
05129,2015,3732.648663393344
05131,2015,4007.452818459074
05133,2015,4544.720634920635
05135,2015,4180.608776215975
05137,2015,4156.098229581277
05139,2015,3990.452427239511
05141,2015,3596.491161532057
05143,2015,3673.4284601077056
05145,2015,4167.798458967012
05147,2015,4532.807131630649
05149,2015,4399.395163671821
06001,2015,4799.220747040921
06003,2015,3684.228494623656
06005,2015,4530.108480814409
06007,2015,4855.775161595371
06009,2015,4569.543217811704
06011,2015,4589.624751161247
06013,2015,4592.4429452704835
06015,2015,3932.541916747338
06017,2015,4293.643855777838
06019,2015,4650.997915146719
06021,2015,4453.132327758493
06023,2015,3806.9948658689273
06025,2015,4715.4062021765
06027,2015,5615.184135526551
06029,2015,4943.701531632055
06031,2015,4348.533803639542
06033,2015,5260.685806300581
06035,2015,4380.679043997192
06037,2015,6033.504130885484
06039,2015,4337.7484525652935
06041,2015,4489.384181670825
06043,2015,4524.359844016254
06045,2015,4119.757998807685
06047,2015,4647.039868735949
06049,2015,3852.2053251408092
06051,2015,4234.758972267537
06053,2015,4336.664644624789
06055,2015,4594.3412392801065
06057,2015,3973.4014503180856
06059,2015,5015.283026497423
06061,2015,4183.35678805637
06063,2015,4541.505064792664
06065,2015,4820.037927604565
06067,2015,4335.013334695082
06069,2015,4697.098998547512
06071,2015,4891.970427545368
06073,2015,4580.468297453794
06075,2015,4757.990445379485
06077,2015,4621.236472533435
06079,2015,3909.398105644275
06081,2015,4159.99797497309
06083,2015,4136.108785059926
06085,2015,4561.623876594482
06087,2015,4235.653404571566
06089,2015,4632.988511446092
06091,2015,3228.8064744005187
06093,2015,3915.1144780992113
06095,2015,4155.6369486555195
06097,2015,4459.499459298814
06099,2015,4549.146992579867
06101,2015,4520.270915826912
06103,2015,4137.263996180154
06105,2015,4134.049138638228
06107,2015,4502.880376470588
06109,2015,4742.024299226139
06111,2015,4845.970119517323
06113,2015,3918.9550806400607
06115,2015,4393.397409561712
08001,2015,4055.975817573826
08003,2015,3551.1081053698076
08005,2015,4233.104620338874
08007,2015,3648.1429737964654
08009,2015,5580.975948827291
08011,2015,3730.922376414532
08013,2015,3640.3668625185674
08015,2015,3830.415902571042
08017,2015,5067.959808362369
08019,2015,3028.368818466354
08021,2015,4119.7459373446045
08023,2015,2977.209098143236
08025,2015,3986.361273344652
08027,2015,3262.9045306513412
08029,2015,2893.923352364721
08031,2015,4295.3022304973965
08033,2015,3296.027917675545
08035,2015,4157.91631135064
08037,2015,3798.0188123515436
08039,2015,3340.4923616813294
08041,2015,3723.5355179739386
08043,2015,3325.970804964058
08045,2015,4095.3364539504437
08047,2015,2955.835922077922
08049,2015,4101.798807069219
08051,2015,3378.7831811399587
08053,2015,2303.3776881720432
08055,2015,3361.533236421725
08057,2015,4231.789909584088
08059,2015,3943.476547444491
08061,2015,4857.638966101696
08063,2015,4856.437170467723
08065,2015,3542.210269723533
08067,2015,3255.7978906353187
08069,2015,3686.052804675914
08071,2015,3847.716560553633
08073,2015,4539.665254437869
08075,2015,4225.481171838085
08077,2015,3057.783415597801
08079,2015,3954.8173407202216
08081,2015,4562.95633556656
08083,2015,3481.3887944854123
08085,2015,3064.1922637301363
08087,2015,4377.278492552645
08089,2015,4026.849617781471
08091,2015,2536.5255766710357
08093,2015,3104.6205633802815
08095,2015,6362.168996692391
08097,2015,5121.555109599395
08099,2015,4712.730805114847
08101,2015,3962.7507881283727
08103,2015,5900.961912350598
08105,2015,3860.2403537866226
08107,2015,3156.0192926782647
08109,2015,3015.9618235610546
08111,2015,2870.343036437247
08113,2015,2949.84454735376
08115,2015,4044.103219597551
08117,2015,2906.0213284210527
08119,2015,3236.018531771502
08121,2015,4653.177429577465
08123,2015,3923.976131543922
08125,2015,5426.25147683109
08014,2015,3324.7268718261225
09001,2015,5327.224646255769
09003,2015,4993.854273800591
09005,2015,4990.0295223289995
09007,2015,4949.482037521621
09009,2015,5621.518745423238
09011,2015,5180.2011003103435
09013,2015,4766.3710230310835
09015,2015,5143.2760247338565
10001,2015,4732.690508737443
10003,2015,4693.525862934109
10005,2015,4568.365952153288
11001,2015,4799.043043465142
12001,2015,4539.864689139768
12003,2015,5324.8762269173185
12005,2015,4898.372574068565
12007,2015,5065.590639895999
12009,2015,4624.228410344405
12011,2015,5583.737190898491
12013,2015,4635.640074709463
12015,2015,4888.594806607301
12017,2015,4387.765206808781
12019,2015,4887.760078344717
12021,2015,4339.741540094481
12023,2015,4950.5587194928685
12086,2015,6900.530463334671
12027,2015,4959.305504419056
12029,2015,5323.953611521418
12031,2015,5305.148070162336
12033,2015,4465.581076791176
12035,2015,4391.806959254562
12037,2015,4266.529971988795
12039,2015,3978.6859714384427
12041,2015,4600.5488444358125
12043,2015,5269.432742440042
12045,2015,4615.651387645479
12047,2015,4463.570990566038
12049,2015,4516.941776293251
12051,2015,5039.671662579063
12053,2015,5064.249332904374
12055,2015,5315.790897874936
12057,2015,5305.322952083182
12059,2015,4737.089534883721
12061,2015,4693.460892380625
12063,2015,4343.612838203769
12065,2015,4882.960530373111
12067,2015,4944.4228571428575
12069,2015,4758.139801417967
12071,2015,4592.218438313047
12073,2015,4120.29176106813
12075,2015,4706.948280730283
12077,2015,4029.099732262383
12079,2015,4146.147407538489
12081,2015,4815.994946463749
12083,2015,4600.453549805568
12085,2015,4849.5232724527805
12087,2015,4521.825068725927
12089,2015,4415.203145939345
12091,2015,4238.021834638126
12093,2015,5798.995796291119
12095,2015,5045.732950476202
12097,2015,4576.791535907957
12099,2015,5600.706429319839
12101,2015,5179.568235238095
12103,2015,5437.759865132571
12105,2015,4814.634206441749
12107,2015,4935.453015141262
12109,2015,4426.84874009142
12111,2015,5026.834597781205
12113,2015,4365.613317879162
12115,2015,4533.609301766083
12117,2015,5062.206490462772
12119,2015,4206.830960214677
12121,2015,4599.68490454635
12123,2015,4084.4746018629808
12125,2015,5233.174387822634
12127,2015,4480.122535838753
12129,2015,4132.512762573964
12131,2015,4099.502263214128
12133,2015,4352.410971579643
13001,2015,4296.7436232831915
13003,2015,4797.372731985484
13005,2015,5443.7056113902845
13007,2015,2227.5438596491226
13009,2015,3990.454842690384
13011,2015,3785.809874959923
13013,2015,4047.179628464714
13015,2015,4359.0269385690635
13017,2015,3930.432718796355
13019,2015,4506.591363454618
13021,2015,4211.2814854399385
13023,2015,5453.165453342158
13025,2015,4579.47741244646
13027,2015,4421.797699453552
13029,2015,3997.559077809798
13031,2015,4683.86183956061
13033,2015,3924.458510136728
13035,2015,3963.982112436116
13037,2015,3743.4938524590166
13039,2015,4426.364789940259
13043,2015,4338.921165048544
13045,2015,4126.010144340974
13047,2015,4086.0895659809335
13049,2015,4642.711184694628
13051,2015,4047.1088014292473
13053,2015,3748.1002824858756
13055,2015,4215.794035040792
13057,2015,4102.817699464695
13059,2015,3858.516582856655
13061,2015,3689.2749658002735
13063,2015,3878.7408080667587
13065,2015,5502.54386920981
13067,2015,3872.360375479093
13069,2015,4721.166500608879
13071,2015,4844.8545096602875
13073,2015,3739.9624765902486
13075,2015,4208.785595830372
13077,2015,4020.871053675518
13079,2015,4129.975169300225
13081,2015,3870.0135738524737
13083,2015,4229.693376941946
13085,2015,4036.3189628241175
13087,2015,3787.0968705547652
13089,2015,3922.478332132194
13091,2015,4638.469688137569
13093,2015,3647.535945072698
13095,2015,3882.6663491011514
13097,2015,4049.6747220736274
13099,2015,4378.81057898499
13101,2015,3781.2576419213974
13103,2015,3932.5975255293993
13105,2015,3773.480522434892
13107,2015,4093.7204811112993
13109,2015,4126.9779092702165
13111,2015,4035.526685923358
13113,2015,3737.2701468045043
13115,2015,4416.050069992183
13117,2015,3927.6953512535756
13119,2015,4053.7869638460543
13121,2015,3956.172111633799
13123,2015,3877.6245912074796
13125,2015,4512.354625550661
13127,2015,4092.542678183977
13129,2015,3935.640635366882
13131,2015,3786.2518803568305
13133,2015,3493.985718673219
13135,2015,3848.799616518239
13137,2015,3758.3074757844192
13139,2015,4051.291181465847
13141,2015,3531.9458927693063
13143,2015,4257.481682317154
13145,2015,3514.6967716410823
13147,2015,3948.469098122997
13149,2015,4171.53354928274
13151,2015,3718.6927743386
13153,2015,4519.71852559067
13155,2015,4255.3670133729565
13157,2015,3907.4821294727926
13159,2015,3838.47131147541
13161,2015,4113.382352941177
13163,2015,3704.799823243482
13165,2015,4392.579187898089
13167,2015,4357.136798905609
13169,2015,4274.186703601108
13171,2015,4110.085598171197
13173,2015,4786.845869297164
13175,2015,3928.5358174679604
13177,2015,3725.499074380165
13179,2015,3802.4765606023802
13181,2015,3691.077502214349
13183,2015,4355.90649867374
13185,2015,4022.464941906418
13187,2015,4116.410976813762
13189,2015,3805.9814987190434
13191,2015,4099.845809722637
13193,2015,4203.676353503185
13195,2015,3986.6440243079
13197,2015,2879.1041497152155
13199,2015,4050.0016539177177
13201,2015,4233.374558303887
13205,2015,4193.4135887813545
13207,2015,3993.2019338043883
13209,2015,3663.517323208353
13211,2015,3895.5840425531915
13213,2015,3786.7997898557646
13215,2015,3933.5585632070292
13217,2015,3988.1778866783693
13219,2015,3809.1119768563162
13221,2015,3865.131308986459
13223,2015,3994.8599589216947
13225,2015,4304.272323374341
13227,2015,3984.3216699914506
13229,2015,4357.171287303549
13231,2015,4044.2669873228933
13233,2015,4469.810465173719
13235,2015,4191.044995109227
13237,2015,3902.3205187586846
13239,2015,3898.8924302788846
13241,2015,4072.2916341392365
13243,2015,3544.336790393013
13245,2015,3802.417919564362
13247,2015,4014.134564495357
13249,2015,3965.4423292273236
13251,2015,4115.220611916264
13253,2015,3994.2044534412958
13255,2015,4051.584458745674
13257,2015,4319.01083372586
13259,2015,3320.1560798548094
13261,2015,3540.7150837438426
13263,2015,3241.3185053380785
13265,2015,4762.918287937743
13267,2015,3945.0267191383596
13269,2015,4036.139758030872
13271,2015,4924.6280379371665
13273,2015,3611.0108695652175
13275,2015,3966.6104178138767
13277,2015,4129.519821275787
13279,2015,4001.917974157822
13281,2015,3513.1509679518463
13283,2015,4506.958565629228
13285,2015,4094.5955748576794
13287,2015,4177.006817213464
13289,2015,3812.062317429406
13291,2015,3644.257453355475
13293,2015,3812.9373223635002
13295,2015,4373.198679482834
13297,2015,4126.176402135887
13299,2015,4429.0689899865965
13301,2015,4133.179901616303
13303,2015,3490.2049292560473
13305,2015,4715.696643013101
13307,2015,2593.0913242009133
13309,2015,4218.630036630037
13311,2015,3883.209020489755
13313,2015,3750.92399540801
13315,2015,5111.316235504014
13317,2015,4321.867094141649
13319,2015,3952.367151472153
13321,2015,3783.4710725893824
15001,2015,2907.2978710589846
15003,2015,2965.7727333337734
15005,2015,6128.935483870968
15007,2015,3066.2092962937686
15009,2015,2836.3197406252707
16001,2015,3386.329520578992
16003,2015,3094.5937368421055
16005,2015,4169.127717558557
16007,2015,3978.7017808798646
16009,2015,3961.111736334405
16011,2015,3826.3469041620474
16013,2015,3773.859808005796
16015,2015,3334.7034534534537
16017,2015,2945.0086151147716
16019,2015,4001.753826108134
16021,2015,2925.678244189303
16023,2015,4629.455773651636
16025,2015,4001.4930555555557
16027,2015,3510.8426895384714
16029,2015,3880.1668015602145
16031,2015,3918.6984789156627
16033,2015,2127.817073170732
16035,2015,3934.3765658951347
16037,2015,3645.4829144667374
16039,2015,3476.5906617010223
16041,2015,3606.364613356766
16043,2015,3446.5560213502595
16045,2015,3054.5979286061192
16047,2015,4778.60001020929
16049,2015,3788.283882250073
16051,2015,3556.110533620016
16053,2015,3985.320248096291
16055,2015,3484.4928279390715
16057,2015,3668.5200405280225
16059,2015,3735.483653977661
16061,2015,3717.4374630619304
16063,2015,4432.347864768683
16065,2015,3377.6280512560265
16067,2015,3531.8179378586974
16069,2015,3726.3290142493292
16071,2015,4500.545240112995
16073,2015,2970.627393225331
16075,2015,3668.9995182316266
16077,2015,4585.403711928934
16079,2015,3820.197138648861
16081,2015,3604.7420861442656
16083,2015,3943.9640517940393
16085,2015,3803.344655896608
16087,2015,4061.0923219241445
17001,2015,4481.25408560153
17003,2015,3812.309558924879
17005,2015,4716.909790222547
17007,2015,4296.719287628599
17009,2015,3950.335290280496
17011,2015,4064.6448789267015
17013,2015,3966.4628844114527
17015,2015,3807.6077121588087
17017,2015,4193.523345817728
17019,2015,4186.72542525678
17021,2015,4599.574159536542
17023,2015,4455.448703028092
17025,2015,5082.174015733283
17027,2015,4052.4697010000004
17029,2015,4665.352688486715
17031,2015,5334.646279038395
17033,2015,4114.997034601086
17035,2015,4610.901375196232
17037,2015,4426.763652407881
17039,2015,4471.339983182678
17041,2015,4431.683956317391
17043,2015,4459.756951840443
17045,2015,4620.35398547292
17047,2015,4176.010170870626
17049,2015,4482.114803625378
17051,2015,4342.7351234838525
17053,2015,4328.055260712442
17055,2015,4308.793612970986
17057,2015,4064.122625886525
17059,2015,4134.12317175094
17061,2015,4774.786494925839
17063,2015,4992.0296055650115
17065,2015,4563.002502421698
17067,2015,3979.0544140313577
17069,2015,4566.226915621437
17071,2015,4081.782521137587
17073,2015,4001.686083113953
17075,2015,4693.946355782793
17077,2015,4549.1972593034025
17079,2015,4778.224680585852
17081,2015,4590.020278037888
17083,2015,4177.139489016236
17085,2015,4047.6107606596347
17087,2015,3992.588114500442
17089,2015,4520.071792179353
17091,2015,4970.896429100561
17093,2015,4288.997750536741
17095,2015,4029.1508265031594
17097,2015,4493.732688104902
17099,2015,4591.772998352991
17101,2015,4614.751345665579
17103,2015,4042.1950575621763
17105,2015,4375.796195221149
17107,2015,4515.646655110426
17109,2015,4074.717440437443
17111,2015,4517.7126841043455
17113,2015,3633.6004835891677
17115,2015,4204.727158469946
17117,2015,4469.91201401818
17119,2015,4385.132737009182
17121,2015,5293.538580937795
17123,2015,4438.558482575024
17125,2015,4486.47101095198
17127,2015,4434.783778709442
17129,2015,3911.2737911918693
17131,2015,4201.843215280541
17133,2015,4161.914542569339
17135,2015,4310.740739660658
17137,2015,4584.471479230909
17139,2015,4607.184780549991
17141,2015,4137.399524906421
17143,2015,3923.5789997312913
17145,2015,4852.900374347501
17147,2015,4802.201325837433
17149,2015,4921.300314212052
17151,2015,3950.31046975547
17153,2015,4130.193604148661
17155,2015,4141.821982151245
17157,2015,4666.220421302901
17159,2015,4192.045756685732
17161,2015,4174.782919993667
17163,2015,4434.728563582376
17165,2015,4310.9070980171045
17167,2015,4241.320108467072
17169,2015,4296.647257331681
17171,2015,4365.071746426352
17173,2015,4261.458443892634
17175,2015,3936.0207971014497
17177,2015,3782.2702374633327
17179,2015,4027.144388799705
17181,2015,4006.129562468807
17183,2015,4428.858672073481
17185,2015,4348.0860168106465
17187,2015,4076.399747100209
17189,2015,4362.787240310077
17191,2015,4188.828912739151
17193,2015,4355.840838023765
17195,2015,4377.602369822218
17197,2015,4959.808917503824
17199,2015,4323.450041800797
17201,2015,4223.3176264301665
17203,2015,3851.0901527119536
18001,2015,3856.6914783636093
18003,2015,4073.559291308742
18005,2015,4269.659300411523
18007,2015,3858.4229452054797
18009,2015,5180.133952254642
18011,2015,4834.726439479184
18013,2015,3913.9841160220994
18015,2015,3925.0586364585515
18017,2015,4333.497259910281
18019,2015,4819.065685334836
18021,2015,4451.686953839827
18023,2015,4273.402232077638
18025,2015,4350.705922981367
18027,2015,4741.871154558075
18029,2015,4430.283028163835
18031,2015,4266.258889790399
18033,2015,4014.665479907008
18035,2015,4646.764974860789
18037,2015,3624.6582348479105
18039,2015,3799.9170490455745
18041,2015,4084.3169381454272
18043,2015,4618.121030005264
18045,2015,4273.231349782293
18047,2015,3806.3638103338294
18049,2015,3993.3139144942647
18051,2015,4557.827669205191
18053,2015,4558.6165992284605
18055,2015,4200.403261645625
18057,2015,3829.0177814209974
18059,2015,3938.483529204579
18061,2015,4303.895269601678
18063,2015,4059.4705069124425
18065,2015,4516.5808303041895
18067,2015,4609.993248796451
18069,2015,3980.9256400230015
18071,2015,3940.5940726078165
18073,2015,4700.173930243231
18075,2015,3998.4290452593323
18077,2015,4412.010047423841
18079,2015,3599.688820424858
18081,2015,4077.4235762514545
18083,2015,4748.306266242743
18085,2015,3757.0450746681418
18087,2015,3601.518915932507
18089,2015,5494.410014520079
18091,2015,4302.449376096429
18093,2015,3969.39570977918
18095,2015,4786.750757700738
18097,2015,4785.263227000027
18099,2015,3906.2753796095444
18101,2015,4083.970381795196
18103,2015,4326.750925739401
18105,2015,3453.6152169505935
18107,2015,4098.509334095707
18109,2015,4021.9564195826474
18111,2015,4785.306761378584
18113,2015,3893.9801142857145
18115,2015,4397.5750118764845
18117,2015,4123.604152671755
18119,2015,3774.1306801093647
18121,2015,3993.7079300754863
18123,2015,4198.701531393568
18125,2015,4186.712297598415
18127,2015,4751.69386278323
18129,2015,4350.676945231351
18131,2015,4504.982183006536
18133,2015,4510.331704597177
18135,2015,3902.326002168022
18137,2015,4150.077760657422
18139,2015,4200.293130366901
18141,2015,4087.253408035857
18143,2015,4499.063556851312
18145,2015,4880.706864513801
18147,2015,3847.4799754224273
18149,2015,4413.9612634582945
18151,2015,3839.8072538071065
18153,2015,4702.788722572888
18155,2015,4183.830070188401
18157,2015,4402.3822120514415
18159,2015,5121.734329597343
18161,2015,3997.5683512841756
18163,2015,4634.9530889969865
18165,2015,4294.286258444483
18167,2015,4835.025145636673
18169,2015,4051.33514914025
18171,2015,4385.2908881256135
18173,2015,4231.626724418314
18175,2015,4425.834567046689
18177,2015,4568.21783673777
18179,2015,3933.1152089919215
18181,2015,4404.215949339917
18183,2015,3512.765140067232
19001,2015,4789.5729411764705
19003,2015,4703.948245092207
19005,2015,3555.42874660879
19007,2015,3930.472353502577
19009,2015,4430.720127055306
19011,2015,3728.572950564972
19013,2015,4175.228670500259
19015,2015,3753.431721602745
19017,2015,4527.065729271287
19019,2015,4402.422222222222
19021,2015,3732.9672623754545
19023,2015,4429.225085630403
19025,2015,4188.425568889915
19027,2015,3696.9587795048933
19029,2015,4285.765767878077
19031,2015,3697.715999226156
19033,2015,3897.859194908834
19035,2015,3718.2676115978306
19037,2015,4706.7778688524595
19039,2015,5081.419460880999
19041,2015,3897.1362117363988
19043,2015,4024.831261450668
19045,2015,4455.499873611878
19047,2015,3800.165017095555
19049,2015,3681.6819159122556
19051,2015,4614.1595371669
19053,2015,4098.5625
19055,2015,3791.843841956346
19057,2015,3990.227219123028
19059,2015,3282.2323121597096
19061,2015,3590.92587382228
19063,2015,4271.36855036855
19065,2015,4531.67463469713
19067,2015,4496.45265625
19069,2015,4100.086787911207
19071,2015,5566.829441340782
19073,2015,4284.060945613555
19075,2015,3986.6610130111526
19077,2015,4274.021856639248
19079,2015,4432.951650312221
19081,2015,4654.235073375263
19083,2015,4356.911632734531
19085,2015,4788.61726321586
19087,2015,3803.8237318590186
19089,2015,4404.136968178402
19091,2015,4344.529536423841
19093,2015,4951.93738557305
19095,2015,4306.672580023139
19097,2015,3917.2294725063934
19099,2015,3247.65987186954
19101,2015,3892.5912128299365
19103,2015,3524.698125998023
19105,2015,4163.731081395349
19107,2015,4051.070600100857
19109,2015,4313.379132544737
19111,2015,3681.730539339616
19113,2015,3799.0057320175774
19115,2015,3772.8960887332164
19117,2015,3691.611482381531
19119,2015,4179.279207465513
19121,2015,3509.8061012248672
19123,2015,3647.0455988455988
19125,2015,3726.854684725087
19127,2015,3692.972868998628
19129,2015,4436.709583676834
19131,2015,3860.2925915320106
19133,2015,4605.984925373134
19135,2015,3918.2788222774034
19137,2015,4632.194056731202
19139,2015,3931.083552078677
19141,2015,4310.313590604027
19143,2015,3729.8613079816128
19145,2015,4720.177930388638
19147,2015,4311.961423453547
19149,2015,3838.6963715816187
19151,2015,4061.793986305448
19153,2015,3513.6245246487147
19155,2015,4022.3482033373607
