fips,year,ma_total_from_plans,sumsq_enroll,hhi,ma_enrollment,eligibles,ma_share,plan_count,ffs_cost,ffs_quartile,treated_competitive,control_uncompetitive,treated
19055,2018,822.0,93336.0,0.1381355781696769,838.0,3592.0,0.2332962138084632,413,,,1,0,1
19057,2018,1024.0,375976.0,0.3585586547851562,953.0,9630.0,0.0989615784008307,404,,,0,1,0
19059,2018,224.0,26018.0,0.5185347576530612,235.0,5073.0,0.0463236743544253,390,,,0,1,0
19061,2018,10849.0,38357207.0,0.3258873913695795,10764.0,20066.0,0.536429781720323,414,,,0,1,0
19063,2018,62.0,1446.0,0.3761706555671176,76.0,2315.0,0.0328293736501079,381,,,0,1,0
19065,2018,813.0,154501.0,0.2337492378613823,839.0,5043.0,0.1663692246678564,412,,,0,1,0
19067,2018,277.0,22803.0,0.2971888073609717,283.0,3938.0,0.0718638902996444,404,,,0,1,0
19069,2018,65.0,2425.0,0.5739644970414202,90.0,2342.0,0.0384286934244235,396,,,0,1,0
19071,2018,170.0,17394.0,0.6018685121107267,185.0,1826.0,0.1013143483023001,396,,,0,1,0
19073,2018,338.0,30450.0,0.2665347851965967,359.0,2394.0,0.1499582289055973,403,,,0,1,0
19077,2018,492.0,65658.0,0.2712423160816974,501.0,2850.0,0.1757894736842105,400,,,0,1,0
19081,2018,52.0,1514.0,0.5599112426035503,64.0,2582.0,0.0247869868319132,396,,,0,1,0
19085,2018,315.0,52749.0,0.5316099773242631,388.0,3362.0,0.11540749553837,401,,,0,1,0
19091,2018,101.0,4881.0,0.4784825017155181,106.0,2257.0,0.0469649977846699,398,,,0,1,0
19093,2018,128.0,6144.0,0.375,151.0,1741.0,0.086731763354394,402,,,0,1,0
19095,2018,564.0,80332.0,0.2525401136763744,595.0,3574.0,0.1664801343033016,407,,,0,1,0
19101,2018,554.0,122612.0,0.3994969307562981,567.0,4339.0,0.1306752707997234,406,,,0,1,0
19109,2018,64.0,4096.0,1.0,102.0,4045.0,0.0252163164400494,395,,,0,1,0
19111,2018,492.0,158168.0,0.6534139731641219,589.0,8438.0,0.0698032709172789,403,,,0,1,0
19115,2018,350.0,30048.0,0.2452897959183673,369.0,2323.0,0.1588463194145501,410,,,0,1,0
19117,2018,330.0,31740.0,0.2914600550964187,336.0,2090.0,0.1607655502392344,402,,,0,1,0
19119,2018,141.0,6681.0,0.3360494944922287,168.0,2240.0,0.075,384,,,0,1,0
19123,2018,707.0,123055.0,0.2461843476729972,688.0,4691.0,0.1466638243444894,406,,,0,1,0
19127,2018,1602.0,357212.0,0.1391877506425332,1486.0,8734.0,0.1701396839935882,414,,,1,0,1
19129,2018,411.0,58191.0,0.3444864759266166,445.0,3318.0,0.1341169379144062,408,,,0,1,0
19131,2018,33.0,1089.0,1.0,38.0,2457.0,0.0154660154660154,382,,,0,1,0
19133,2018,439.0,80519.0,0.4178008623865588,449.0,2424.0,0.1852310231023102,399,,,0,1,0
19135,2018,316.0,28986.0,0.2902780003204614,347.0,1800.0,0.1927777777777777,401,,,0,1,0
19137,2018,259.0,38269.0,0.5704894083272462,258.0,2724.0,0.0947136563876652,396,,,0,1,0
19141,2018,163.0,10139.0,0.3816101471639881,167.0,3336.0,0.0500599520383693,382,,,0,1,0
19143,2018,59.0,2221.0,0.6380350474001724,64.0,1415.0,0.0452296819787985,382,,,0,1,0
19145,2018,311.0,51987.0,0.537494442778714,321.0,3970.0,0.0808564231738035,395,,,0,1,0
19147,2018,26.0,676.0,1.0,43.0,2157.0,0.0199350950394065,380,,,0,1,0
19149,2018,725.0,224025.0,0.4262068965517241,774.0,5143.0,0.1504958195605677,386,,,0,1,0
19151,2018,47.0,1189.0,0.5382526029877773,70.0,1843.0,0.0379815518176885,396,,,0,1,0
19153,2018,19469.0,44445753.0,0.1172581338560561,17371.0,74070.0,0.2345213986769272,461,,,1,0,1
19155,2018,4762.0,6486710.0,0.2860524687868275,4971.0,19655.0,0.252912744848639,421,,,0,1,0
19159,2018,49.0,2401.0,1.0,72.0,1342.0,0.0536512667660208,395,,,0,1,0
19161,2018,66.0,2756.0,0.6326905417814509,87.0,2560.0,0.033984375,395,,,0,1,0
19163,2018,8777.0,9756619.0,0.1266505701529741,8522.0,32476.0,0.2624091636901096,430,,,1,0,1
19165,2018,229.0,36733.0,0.7004633778913446,248.0,3130.0,0.0792332268370607,394,,,0,1,0
19167,2018,318.0,53382.0,0.5278865551204461,361.0,5950.0,0.060672268907563,388,,,0,1,0
19169,2018,1955.0,488349.0,0.1277723196473073,1821.0,13184.0,0.1381219660194174,416,,,1,0,1
19175,2018,245.0,31091.0,0.5179675135360267,257.0,2990.0,0.085953177257525,399,,,0,1,0
19177,2018,230.0,17786.0,0.336219281663516,259.0,1874.0,0.1382070437566702,401,,,0,1,0
19179,2018,1755.0,884151.0,0.2870596829571188,1758.0,7953.0,0.2210486608826857,407,,,0,1,0
19183,2018,633.0,97345.0,0.2429440289102021,634.0,5040.0,0.1257936507936508,406,,,0,1,0
19185,2018,224.0,14898.0,0.2969148596938775,241.0,1613.0,0.1494110353378797,401,,,0,1,0
19189,2018,85.0,3625.0,0.5017301038062284,107.0,2596.0,0.0412172573189522,396,,,0,1,0
19191,2018,620.0,125886.0,0.3274869927159209,636.0,4534.0,0.1402734891927657,407,,,0,1,0
19193,2018,4588.0,5895030.0,0.28005233697854,4559.0,18587.0,0.2452789584117932,396,,,0,1,0
19195,2018,118.0,4494.0,0.3227520827348463,131.0,1707.0,0.0767428236672524,383,,,0,1,0
19197,2018,121.0,8329.0,0.5688819069735673,160.0,3124.0,0.0512163892445582,398,,,0,1,0
20001,2018,210.0,14058.0,0.3187755102040816,224.0,3091.0,0.0724684568100938,389,,,0,1,0
20003,2018,100.0,3886.0,0.3886,141.0,1887.0,0.0747217806041335,386,,,0,1,0
20005,2018,222.0,28106.0,0.5702865027189351,317.0,3157.0,0.1004117833386126,406,,,0,1,0
20007,2018,11.0,121.0,1.0,34.0,1197.0,0.0284043441938178,383,,,0,1,0
20009,2018,73.0,1715.0,0.3218239819853631,103.0,5680.0,0.0181338028169014,389,,,0,1,0
20011,2018,431.0,107783.0,0.5802240513347796,462.0,3338.0,0.1384062312762133,409,,,0,1,0
20013,2018,35.0,697.0,0.5689795918367347,74.0,2347.0,0.0315296122709842,401,,,0,1,0
20019,2018,12.0,144.0,1.0,37.0,1032.0,0.0358527131782945,401,,,0,1,0
20021,2018,565.0,139249.0,0.4362095700524708,584.0,4667.0,0.1251339190057853,392,,,0,1,0
20023,2018,25.0,625.0,1.0,40.0,785.0,0.0509554140127388,385,,,0,1,0
20027,2018,76.0,3088.0,0.5346260387811634,103.0,2024.0,0.0508893280632411,386,,,0,1,0
20029,2018,41.0,845.0,0.5026769779892921,73.0,2298.0,0.0317667536988685,384,,,0,1,0
20031,2018,46.0,1058.0,0.5,86.0,2188.0,0.0393053016453382,386,,,0,1,0
20035,2018,402.0,39430.0,0.2439914853592732,437.0,7516.0,0.0581426290580095,413,,,0,1,0
20037,2018,632.0,137626.0,0.3445611680820381,585.0,7423.0,0.0788091068301225,399,,,0,1,0
20039,2018,32.0,1024.0,1.0,42.0,855.0,0.0491228070175438,385,,,0,1,0
20041,2018,55.0,779.0,0.2575206611570247,110.0,4376.0,0.0251371115173674,386,,,0,1,0
20043,2018,28.0,784.0,1.0,53.0,1652.0,0.0320823244552058,398,,,0,1,0
20049,2018,29.0,433.0,0.5148632580261593,37.0,838.0,0.0441527446300716,400,,,0,1,0
20051,2018,105.0,5627.0,0.5103854875283447,141.0,5095.0,0.0276741903827281,385,,,0,1,0
20053,2018,21.0,441.0,1.0,46.0,1471.0,0.0312712440516655,385,,,0,1,0
20055,2018,114.0,4934.0,0.3796552785472453,147.0,4694.0,0.0313165743502343,385,,,0,1,0
20057,2018,93.0,3357.0,0.3881373569198751,127.0,4262.0,0.0297982167996245,388,,,0,1,0
20059,2018,544.0,76954.0,0.2600359537197231,574.0,5414.0,0.1060214259327669,408,,,0,1,0
20061,2018,236.0,20842.0,0.3742099971272623,285.0,4051.0,0.0703529992594421,390,,,0,1,0
20063,2018,13.0,169.0,1.0,13.0,701.0,0.0185449358059914,382,,,0,1,0
20065,2018,27.0,377.0,0.5171467764060357,36.0,757.0,0.047556142668428,384,,,0,1,0
20067,2018,27.0,729.0,1.0,33.0,1104.0,0.029891304347826,381,,,0,1,0
20073,2018,70.0,1726.0,0.3522448979591837,74.0,1790.0,0.041340782122905,400,,,0,1,0
20077,2018,17.0,289.0,1.0,32.0,1407.0,0.0227434257285003,398,,,0,1,0
20079,2018,1349.0,529299.0,0.290855428697973,1439.0,7737.0,0.1859894015768385,426,,,0,1,0
20085,2018,486.0,86450.0,0.3660095852596995,477.0,3046.0,0.1565988181221274,407,,,0,1,0
20089,2018,25.0,625.0,1.0,45.0,966.0,0.046583850931677,399,,,0,1,0
20095,2018,12.0,144.0,1.0,45.0,1856.0,0.0242456896551724,401,,,0,1,0
20099,2018,481.0,87347.0,0.3775355396977018,487.0,4989.0,0.0976147524554018,390,,,0,1,0
20107,2018,638.0,196238.0,0.4821051286838769,653.0,2507.0,0.2604706820901475,402,,,0,1,0
20109,2018,16.0,256.0,1.0,29.0,694.0,0.0417867435158501,386,,,0,1,0
20111,2018,395.0,47279.0,0.3030219516103188,446.0,6075.0,0.0734156378600823,388,,,0,1,0
20115,2018,36.0,720.0,0.5555555555555556,66.0,3087.0,0.021379980563654,401,,,0,1,0
20117,2018,49.0,875.0,0.3644314868804664,157.0,2510.0,0.0625498007968127,386,,,0,1,0
20123,2018,30.0,900.0,1.0,59.0,1572.0,0.037531806615776,397,,,0,1,0
20125,2018,708.0,229762.0,0.4583652526413227,667.0,7791.0,0.0856116031318187,392,,,0,1,0
20127,2018,12.0,144.0,1.0,50.0,1478.0,0.03382949932341,396,,,0,1,0
20131,2018,29.0,425.0,0.5053507728894173,65.0,2245.0,0.0289532293986636,390,,,0,1,0
20133,2018,138.0,6794.0,0.3567527830287754,211.0,3677.0,0.0573837367419091,392,,,0,1,0
20137,2018,26.0,676.0,1.0,51.0,1190.0,0.0428571428571428,385,,,0,1,0
20139,2018,382.0,55756.0,0.3820893067624242,394.0,3857.0,0.1021519315530204,406,,,0,1,0
20143,2018,15.0,225.0,1.0,38.0,1389.0,0.0273578113750899,382,,,0,1,0
20145,2018,16.0,256.0,1.0,24.0,1494.0,0.0160642570281124,383,,,0,1,0
20147,2018,25.0,317.0,0.5072,46.0,1467.0,0.0313565098841172,384,,,0,1,0
20149,2018,322.0,25012.0,0.2412329771227961,382.0,3980.0,0.0959798994974874,389,,,0,1,0
20151,2018,15.0,225.0,1.0,42.0,2082.0,0.0201729106628242,382,,,0,1,0
20153,2018,15.0,225.0,1.0,33.0,735.0,0.0448979591836734,385,,,0,1,0
20155,2018,866.0,242496.0,0.3233469696888884,906.0,14236.0,0.0636414723236864,395,,,0,1,0
20157,2018,24.0,576.0,1.0,46.0,1437.0,0.0320111343075852,399,,,0,1,0
20159,2018,39.0,801.0,0.5266272189349113,69.0,2145.0,0.0321678321678321,386,,,0,1,0
20161,2018,358.0,36866.0,0.2876470771823601,422.0,7814.0,0.0540056309188635,393,,,0,1,0
20163,2018,19.0,361.0,1.0,40.0,1296.0,0.0308641975308641,384,,,0,1,0
20169,2018,856.0,192340.0,0.2624956328063586,997.0,11495.0,0.0867333623314484,389,,,0,1,0
20171,2018,16.0,256.0,1.0,25.0,1049.0,0.0238322211630123,384,,,0,1,0
20173,2018,19858.0,98070958.0,0.2486963463351402,19299.0,86660.0,0.2226978998384491,485,,,0,1,0
20175,2018,17.0,289.0,1.0,40.0,2438.0,0.0164068908941755,384,,,0,1,0
20181,2018,12.0,144.0,1.0,20.0,1351.0,0.0148038490007401,382,,,0,1,0
20183,2018,30.0,900.0,1.0,41.0,1152.0,0.0355902777777777,397,,,0,1,0
20185,2018,13.0,169.0,1.0,24.0,1010.0,0.0237623762376237,382,,,0,1,0
20189,2018,12.0,144.0,1.0,22.0,861.0,0.0255516840882694,382,,,0,1,0
20191,2018,659.0,232449.0,0.5352502181767105,701.0,5144.0,0.1362752721617418,418,,,0,1,0
20193,2018,37.0,1369.0,1.0,60.0,1515.0,0.0396039603960396,385,,,0,1,0
20197,2018,138.0,7814.0,0.4103129594622978,151.0,1597.0,0.0945522855353788,401,,,0,1,0
20201,2018,33.0,569.0,0.5224977043158862,55.0,1519.0,0.0362080315997366,400,,,0,1,0
20205,2018,66.0,2690.0,0.6175390266299358,110.0,2381.0,0.0461990760184796,389,,,0,1,0
20207,2018,15.0,225.0,1.0,38.0,801.0,0.0474406991260923,397,,,0,1,0
20209,2018,9929.0,12928445.0,0.1311400276234606,9876.0,25178.0,0.3922471999364524,443,,,1,0,1
21003,2018,1146.0,163884.0,0.1247864185009548,1102.0,4535.0,0.2429988974641675,403,,,1,0,1
21005,2018,1758.0,777544.0,0.2515864418274464,1773.0,4524.0,0.3919098143236074,416,,,0,1,0
21011,2018,1005.0,133269.0,0.1319462389544813,1016.0,2897.0,0.350707628581291,414,,,1,0,1
21013,2018,1377.0,456599.0,0.2408058734400454,1500.0,7049.0,0.2127961412966378,402,,,0,1,0
21015,2018,8258.0,9674606.0,0.1418677007745074,8171.0,21051.0,0.3881525818250914,459,,,1,0,1
21017,2018,1640.0,382566.0,0.142238994646044,1649.0,4595.0,0.3588683351468988,411,,,1,0,1
21025,2018,888.0,184902.0,0.2344853299245191,905.0,3592.0,0.2519487750556793,407,,,0,1,0
21029,2018,5392.0,2929314.0,0.1007548962524984,5254.0,15468.0,0.3396689940522369,435,,,1,0,1
21033,2018,731.0,134899.0,0.2524491869728517,773.0,3405.0,0.2270190895741556,412,,,0,1,0
21037,2018,6794.0,5412632.0,0.1172620320151228,6764.0,16869.0,0.4009721975220819,449,,,1,0,1
21041,2018,695.0,56985.0,0.117975260079706,733.0,2432.0,0.3013980263157895,426,,,1,0,1
21043,2018,1880.0,489790.0,0.1385779764599366,1855.0,6785.0,0.2733971997052321,408,,,1,0,1
21049,2018,2925.0,1160621.0,0.1356558988969245,2951.0,8190.0,0.3603174603174603,425,,,1,0,1
21059,2018,5953.0,4686499.0,0.1322442395438212,5678.0,21726.0,0.2613458528951486,420,,,1,0,1
21061,2018,852.0,85670.0,0.1180183605545636,813.0,2991.0,0.271815446339017,415,,,1,0,1
21067,2018,16943.0,38951531.0,0.135688771579593,16614.0,48742.0,0.3408559353329777,472,,,1,0,1
21073,2018,5552.0,12843870.0,0.4166745607678828,5395.0,14024.0,0.3846976611523103,417,,,0,1,0
21077,2018,396.0,19640.0,0.1252423222120191,443.0,1260.0,0.3515873015873016,428,,,1,0,1
21083,2018,2661.0,945527.0,0.1335316408698812,2590.0,8873.0,0.2918967654682745,413,,,1,0,1
21091,2018,332.0,27268.0,0.2473871389171142,350.0,1963.0,0.1782985226693836,403,,,0,1,0
21093,2018,4285.0,1863565.0,0.1014945898217575,4096.0,19937.0,0.2054471585494307,432,,,1,0,1
21097,2018,1153.0,324853.0,0.2443589595075706,1163.0,4185.0,0.2778972520908004,416,,,0,1,0
21101,2018,3359.0,1414979.0,0.1254093701777055,3333.0,10120.0,0.3293478260869565,420,,,1,0,1
21111,2018,51649.0,216981827.0,0.0813391307569914,50537.0,147133.0,0.3434783495205019,495,,,1,0,1
21117,2018,11175.0,16125621.0,0.1291282855126646,11135.0,28684.0,0.3881955096918142,464,,,1,0,1
21129,2018,386.0,36768.0,0.2467717254154474,401.0,1872.0,0.2142094017094017,411,,,0,1,0
21139,2018,523.0,37987.0,0.138877413363848,549.0,2627.0,0.2089836315188427,417,,,1,0,1
21143,2018,573.0,81565.0,0.248424598497239,629.0,2393.0,0.262849979105725,409,,,0,1,0
21145,2018,4075.0,2149267.0,0.1294300575859084,3762.0,16324.0,0.2304582210242587,420,,,1,0,1
21151,2018,6135.0,5200213.0,0.1381630775627703,5893.0,16316.0,0.3611792105908311,445,,,1,0,1
21157,2018,2052.0,611288.0,0.145174773624553,2053.0,8613.0,0.2383606176709625,416,,,1,0,1
21163,2018,1210.0,172326.0,0.1177009767092411,1230.0,5390.0,0.2282003710575139,427,,,1,0,1
21165,2018,576.0,78618.0,0.2369610821759259,620.0,1796.0,0.3452115812917594,416,,,0,1,0
21167,2018,1514.0,537900.0,0.2346657964676668,1542.0,5338.0,0.2888722367928062,414,,,0,1,0
21173,2018,2081.0,627805.0,0.1449708247961407,2041.0,6006.0,0.3398268398268398,422,,,1,0,1
21179,2018,2554.0,661242.0,0.1013721470581562,2505.0,9576.0,0.2615914786967419,430,,,1,0,1
21181,2018,395.0,36579.0,0.2344431982054158,415.0,1692.0,0.2452718676122931,408,,,0,1,0
21185,2018,2950.0,1099376.0,0.1263287561045676,2944.0,9826.0,0.2996132709139019,430,,,1,0,1
21189,2018,226.0,13042.0,0.2553449761140262,253.0,1197.0,0.2113617376775271,417,,,0,1,0
21201,2018,122.0,4532.0,0.3044880408492341,131.0,490.0,0.2673469387755102,407,,,0,1,0
21209,2018,3102.0,1302200.0,0.1353300069296612,3073.0,8120.0,0.378448275862069,427,,,1,0,1
21213,2018,913.0,113789.0,0.1365081954823176,906.0,3994.0,0.2268402603905858,419,,,1,0,1
21215,2018,1015.0,149981.0,0.1455808197238467,1012.0,3338.0,0.3031755542240862,414,,,1,0,1
21219,2018,401.0,42625.0,0.2650791972686737,447.0,2469.0,0.181044957472661,409,,,0,1,0
21227,2018,5837.0,4557603.0,0.1337695005915516,5490.0,20380.0,0.2693817468105986,404,,,1,0,1
21229,2018,605.0,86571.0,0.2365166313776381,650.0,2737.0,0.237486298867373,409,,,0,1,0
21231,2018,1268.0,411604.0,0.2560006567883052,1342.0,5255.0,0.2553758325404376,412,,,0,1,0
21233,2018,857.0,99513.0,0.1354934107065296,976.0,3090.0,0.3158576051779935,417,,,1,0,1
21237,2018,517.0,63791.0,0.2386592789078488,550.0,2048.0,0.2685546875,411,,,0,1,0
22001,2018,1886.0,479476.0,0.1347980149541917,1753.0,11420.0,0.1535026269702276,419,,,1,0,1
22005,2018,9459.0,26146933.0,0.2922337042744924,9374.0,17135.0,0.5470674058943682,430,,,0,1,0
22007,2018,1542.0,730144.0,0.3070716858359366,1548.0,4722.0,0.3278271918678526,430,,,0,1,0
22011,2018,877.0,107981.0,0.1403938741095446,926.0,7197.0,0.1286647214116993,425,,,1,0,1
22015,2018,4607.0,6018565.0,0.2835675498572425,4435.0,20824.0,0.2129754129850173,422,,,0,1,0
22017,2018,13182.0,40973916.0,0.2358005741129042,12899.0,50552.0,0.2551630004747586,455,,,0,1,0
22019,2018,6942.0,13097306.0,0.2717770345740785,6843.0,37010.0,0.1848959740610646,435,,,0,1,0
22023,2018,184.0,10454.0,0.3087783553875236,226.0,1197.0,0.1888053467000835,405,,,0,1,0
22035,2018,333.0,40699.0,0.3670246823399976,368.0,1479.0,0.2488167680865449,406,,,0,1,0
22039,2018,660.0,53850.0,0.1236225895316804,665.0,7073.0,0.0940195108157783,408,,,1,0,1
22047,2018,3383.0,2869627.0,0.2507387487768344,3369.0,6392.0,0.5270650813516896,433,,,0,1,0
22049,2018,780.0,169548.0,0.2786785009861933,825.0,3651.0,0.2259654889071487,408,,,0,1,0
22051,2018,51696.0,725073734.0,0.271311555701302,51206.0,87451.0,0.5855393305965626,484,,,0,1,0
22055,2018,7250.0,7023848.0,0.1336284994054696,6951.0,37503.0,0.1853451723862091,437,,,1,0,1
22057,2018,5574.0,8400660.0,0.270383060209963,5433.0,18014.0,0.3015987565227045,441,,,0,1,0
22063,2018,11513.0,46349193.0,0.3496754702400284,11472.0,21591.0,0.5313324996526331,443,,,0,1,0
22075,2018,1919.0,897945.0,0.2438371014085034,1919.0,3686.0,0.520618556701031,419,,,0,1,0
22077,2018,2276.0,1704408.0,0.3290251142046139,2297.0,4917.0,0.467154769168192,432,,,0,1,0
22079,2018,5334.0,4130914.0,0.1451911452575739,5247.0,28065.0,0.1869588455371459,432,,,1,0,1
22087,2018,3257.0,1324993.0,0.1249044946907767,3190.0,6438.0,0.4954954954954955,436,,,1,0,1
22089,2018,5179.0,6994531.0,0.2607754943033604,5088.0,8912.0,0.5709156193895871,443,,,0,1,0
22097,2018,3688.0,1844126.0,0.1355841011005971,3524.0,19086.0,0.1846379545216389,438,,,1,0,1
22101,2018,2401.0,1470185.0,0.2550278838766507,2314.0,10651.0,0.2172565956248239,412,,,0,1,0
22105,2018,8394.0,10309050.0,0.1463122591905481,7971.0,23015.0,0.3463393439061482,440,,,1,0,1
22109,2018,4692.0,2996028.0,0.136091142784257,4369.0,20843.0,0.2096147387612148,444,,,1,0,1
22113,2018,1658.0,700412.0,0.2547912595435953,1587.0,11078.0,0.1432569055786243,415,,,0,1,0
22117,2018,3669.0,3883675.0,0.2885010883953205,3597.0,10660.0,0.3374296435272045,427,,,0,1,0
22119,2018,2145.0,1593817.0,0.3464047685026706,2126.0,9608.0,0.2212739383846794,410,,,0,1,0
22121,2018,2335.0,1468439.0,0.2693283934540486,2292.0,4398.0,0.5211459754433834,436,,,0,1,0
22123,2018,674.0,143920.0,0.3168118060386197,707.0,2685.0,0.2633147113594041,403,,,0,1,0
22125,2018,728.0,174582.0,0.3294099444511532,783.0,2136.0,0.3665730337078651,430,,,0,1,0
23001,2018,9893.0,28297657.0,0.2891308679817339,9400.0,24955.0,0.3766780204367862,449,,,0,1,0
23005,2018,25169.0,165930613.0,0.2619356411021462,23765.0,63561.0,0.373892795896855,481,,,0,1,0
23007,2018,2965.0,1189541.0,0.1353100392721151,2806.0,7790.0,0.3602053915275995,422,,,1,0,1
23009,2018,3465.0,3721075.0,0.3099288077643056,3346.0,15098.0,0.221618757451318,404,,,0,1,0
23019,2018,10362.0,11845918.0,0.1103269332092924,9761.0,36875.0,0.2647050847457627,430,,,1,0,1
23023,2018,3335.0,3443851.0,0.309636875715066,3222.0,9367.0,0.3439735240738764,442,,,0,1,0
23029,2018,1219.0,407425.0,0.274182835215729,1206.0,9524.0,0.1266274674506509,396,,,0,1,0
24001,2018,837.0,223691.0,0.3192990269338209,882.0,17011.0,0.051848803715243,407,,,0,1,0
24003,2018,9726.0,8219794.0,0.0868945229242164,9456.0,94172.0,0.1004120120630336,475,,,1,0,1
24005,2018,21538.0,29198028.0,0.0629423241829506,21247.0,161816.0,0.1313034557769318,500,,,1,0,1
24011,2018,410.0,45772.0,0.2722903033908387,397.0,6668.0,0.0595380923815236,402,,,0,1,0
24013,2018,2553.0,846685.0,0.129903315669422,2538.0,32866.0,0.0772226617172762,444,,,1,0,1
24015,2018,1587.0,645653.0,0.2563570821367213,1620.0,19119.0,0.0847324650870861,422,,,0,1,0
24017,2018,1851.0,456621.0,0.1332732668048372,1843.0,23199.0,0.0794430794430794,445,,,1,0,1
24019,2018,524.0,101602.0,0.3700323407726822,485.0,7992.0,0.0606856856856856,403,,,0,1,0
24021,2018,3284.0,1027690.0,0.0952918665185055,3204.0,40957.0,0.0782283858681055,451,,,1,0,1
24023,2018,599.0,131727.0,0.3671310838041142,663.0,7166.0,0.092520234440413,405,,,0,1,0
24025,2018,4660.0,2072864.0,0.0954550645618817,4654.0,47182.0,0.098639311601882,447,,,1,0,1
24027,2018,4692.0,1985800.0,0.0902026921447255,4618.0,46728.0,0.0988272556069166,464,,,1,0,1
24031,2018,20074.0,50266764.0,0.1247421106616091,19487.0,162710.0,0.1197652264765533,520,,,1,0,1
24033,2018,22432.0,55066038.0,0.10943288217642,21859.0,130942.0,0.1669365062394037,496,,,1,0,1
24035,2018,609.0,86807.0,0.2340562067078119,627.0,9899.0,0.0633397312859884,409,,,0,1,0
24037,2018,248.0,51560.0,0.8383194588969823,320.0,16438.0,0.0194670884535831,418,,,0,1,0
24039,2018,302.0,23676.0,0.2595938774615148,311.0,5022.0,0.0619275189167662,388,,,0,1,0
24041,2018,653.0,100961.0,0.2367703308326043,700.0,11320.0,0.0618374558303886,408,,,0,1,0
24045,2018,947.0,221025.0,0.2464571608893309,987.0,19314.0,0.0511028269648959,416,,,0,1,0
24510,2018,19236.0,24162934.0,0.0653010449363221,18810.0,104892.0,0.1793273080883194,479,4349.578663540446,2.0,1,0,1
25001,2018,10980.0,8744664.0,0.0725334687011655,10411.0,75664.0,0.1375951575385916,451,,,1,0,1
25003,2018,2632.0,1941010.0,0.2801921753309744,2424.0,34438.0,0.0703873627969104,418,,,0,1,0
25005,2018,23020.0,30506066.0,0.0575672610452437,22234.0,120404.0,0.184661639148201,496,,,1,0,1
25007,2018,100.0,2982.0,0.2982,131.0,4857.0,0.0269713815112209,409,,,0,1,0
25009,2018,36261.0,74890733.0,0.0569571863986891,34599.0,157489.0,0.2196915340118992,528,,,1,0,1
25011,2018,3790.0,1192766.0,0.0830379905458747,3750.0,18060.0,0.207641196013289,420,,,1,0,1
25013,2018,33090.0,71648874.0,0.0654358631244713,31442.0,102017.0,0.3082035347050001,502,,,1,0,1
25015,2018,6735.0,3043121.0,0.0670878726902258,6359.0,33438.0,0.1901728572283031,460,,,1,0,1
25017,2018,69038.0,290446904.0,0.0609383019428069,67253.0,271706.0,0.2475212177868725,555,,,1,0,1
25019,2018,20.0,400.0,1.0,52.0,1921.0,0.0270692347735554,403,,,0,1,0
25021,2018,28259.0,45920861.0,0.057503786566496,27320.0,132300.0,0.2065003779289493,503,,,1,0,1
25023,2018,19912.0,19882650.0,0.0501469472912635,18805.0,109432.0,0.1718418744060238,490,,,1,0,1
25025,2018,30092.0,62572308.0,0.0691003215112628,28258.0,109165.0,0.2588558603948152,512,,,1,0,1
25027,2018,51941.0,135104639.0,0.0500783081272478,51905.0,155316.0,0.3341896520641788,524,,,1,0,1
26001,2018,1414.0,636270.0,0.3182311057939497,1475.0,4517.0,0.3265441664821784,410,,,0,1,0
26007,2018,1984.0,1151968.0,0.292655762226847,1989.0,8842.0,0.2249491065369825,406,,,0,1,0
26011,2018,1595.0,689297.0,0.2709474160041666,1666.0,4824.0,0.3453565505804312,423,,,0,1,0
26015,2018,6323.0,5927565.0,0.1482620365630307,6377.0,13302.0,0.4794015937453014,428,,,1,0,1
26021,2018,12077.0,17840177.0,0.1223153680008167,12068.0,35985.0,0.33536195637071,439,,,1,0,1
26025,2018,8940.0,9096868.0,0.1138195476680229,9030.0,30993.0,0.291356112670603,436,,,1,0,1
26033,2018,2432.0,1460268.0,0.2468910956977146,2406.0,8208.0,0.2931286549707602,404,,,0,1,0
26035,2018,3123.0,2453859.0,0.2515971028374586,3151.0,9537.0,0.3303973996015518,428,,,0,1,0
26051,2018,3049.0,2206141.0,0.2373112992866809,3041.0,8424.0,0.3609924026590693,423,,,0,1,0
26055,2018,8312.0,7867120.0,0.1138687899540629,8070.0,21790.0,0.3703533731069298,414,,,1,0,1
26057,2018,2747.0,1794991.0,0.2378728941351647,2764.0,8821.0,0.3133431583720666,421,,,0,1,0
26059,2018,3123.0,1425719.0,0.1461806769909431,3092.0,10414.0,0.2969080084501632,447,,,1,0,1
26061,2018,2710.0,1937712.0,0.2638460805272259,2765.0,7659.0,0.3610131871001436,402,,,0,1,0
26063,2018,2394.0,1445396.0,0.2521962103811464,2422.0,9315.0,0.2600107353730542,415,,,0,1,0
26067,2018,4533.0,2878339.0,0.1400781843995322,4503.0,11579.0,0.388893686846878,413,,,1,0,1
26069,2018,2880.0,2549226.0,0.3073430266203704,2959.0,9222.0,0.3208631533289959,425,,,0,1,0
26073,2018,3271.0,4121953.0,0.3852493789161508,3206.0,10832.0,0.2959748892171344,416,,,0,1,0
26075,2018,9756.0,13267504.0,0.139394501776096,9782.0,34452.0,0.2839312666898874,435,,,1,0,1
26077,2018,21506.0,46049890.0,0.099565599763979,21397.0,48466.0,0.4414847521974167,471,,,1,0,1
26079,2018,1446.0,305410.0,0.1460651695237876,1429.0,4734.0,0.3018588931136459,410,,,1,0,1
